,date,temperature_2m_mean,precipitation_sum,wind_speed_10m_max,et0_fao_evapotranspiration
3318,1979-01-31 18:30:00,17.285583,0.0,12.245294,3.761445
3319,1979-02-01 18:30:00,15.3376665,0.0,12.413477,3.6099203
3320,1979-02-02 18:30:00,14.364753,0.0,10.08,3.621095
3321,1979-02-03 18:30:00,15.527251,0.0,12.6462,3.9298925
3322,1979-02-04 18:30:00,17.4335,0.0,12.641076,3.5258684
3323,1979-02-05 18:30:00,18.848087,24.500002,15.745627,2.3710854
3324,1979-02-06 18:30:00,18.054335,0.4,18.64369,4.1165295
3325,1979-02-07 18:30:00,15.877251,0.0,9.449572,3.4535615
3326,1979-02-08 18:30:00,15.4210005,0.0,9.826088,3.6810281
3327,1979-02-09 18:30:00,16.23142,0.0,10.182337,3.8915854
3328,1979-02-10 18:30:00,17.327253,0.0,11.043261,4.3173623
3329,1979-02-11 18:30:00,19.375168,0.0,11.298495,4.448321
3330,1979-02-12 18:30:00,20.493917,1.6,12.9249525,3.7556708
3331,1979-02-13 18:30:00,20.512669,3.7000003,14.689589,3.2850323
3332,1979-02-14 18:30:00,18.485584,27.900002,12.819235,1.8338461
3333,1979-02-15 18:30:00,18.516836,0.0,9.6932955,3.293291
3334,1979-02-16 18:30:00,19.40225,0.2,8.654987,3.523212
3335,1979-02-17 18:30:00,21.173082,1.2,17.22742,3.4415233
3336,1979-02-18 18:30:00,20.4335,2.2,22.077717,4.0525727
3337,1979-02-19 18:30:00,18.479334,0.0,14.48972,4.8646693
3338,1979-02-20 18:30:00,16.860586,0.0,14.512064,4.7948823
3339,1979-02-21 18:30:00,16.548086,0.0,10.691453,4.2812047
3340,1979-02-22 18:30:00,18.648085,0.0,10.182337,4.4287276
3341,1979-02-23 18:30:00,18.904333,0.0,12.475961,4.907683
3342,1979-02-24 18:30:00,18.923086,0.0,10.041354,4.6015973
3343,1979-02-25 18:30:00,20.491837,0.0,11.165805,5.1123953
3344,1979-02-26 18:30:00,21.148083,0.0,13.584932,5.328799
3345,1979-02-27 18:30:00,20.810583,0.0,17.373497,5.464119
3346,1979-02-28 18:30:00,20.881418,0.0,14.145756,5.515814
3347,1979-03-01 18:30:00,21.629335,2.7,13.708391,4.9379983
3348,1979-03-02 18:30:00,22.593916,0.4,9.693296,4.312595
3349,1979-03-03 18:30:00,23.125168,0.70000005,13.584932,4.1091833
3350,1979-03-04 18:30:00,23.356417,0.90000004,12.074766,4.311647
3351,1979-03-05 18:30:00,24.831419,0.0,18.844202,5.579264
3352,1979-03-06 18:30:00,21.323084,0.0,15.683774,5.461882
3353,1979-03-07 18:30:00,18.25225,0.0,15.077082,6.1187654
3354,1979-03-08 18:30:00,15.454334,0.0,19.0392,5.98625
3355,1979-03-09 18:30:00,16.241835,0.0,11.542478,5.1644497
3356,1979-03-10 18:30:00,19.016834,0.0,10.446206,5.490548
3357,1979-03-11 18:30:00,22.635584,0.0,15.459054,5.9252415
3358,1979-03-12 18:30:00,22.860586,0.0,14.05845,6.4316697
3359,1979-03-13 18:30:00,25.36267,0.0,18.1041,6.7616405
3360,1979-03-14 18:30:00,25.450165,0.0,17.906157,6.770319
3361,1979-03-15 18:30:00,26.662666,0.0,15.629972,7.07863
3362,1979-03-16 18:30:00,27.439749,0.0,23.933907,8.618277
3363,1979-03-17 18:30:00,26.36058,0.0,15.596767,6.5886188
3364,1979-03-18 18:30:00,25.33558,0.0,11.252519,6.2581873
3365,1979-03-19 18:30:00,26.221,0.0,15.542662,6.9908433
3366,1979-03-20 18:30:00,26.296,0.0,11.592895,6.285803
3367,1979-03-21 18:30:00,26.091835,0.0,9.793059,6.343079
3368,1979-03-22 18:30:00,26.904335,0.5,18.998314,6.6529202
3369,1979-03-23 18:30:00,26.789747,0.0,18.681883,7.563404
3370,1979-03-24 18:30:00,26.512665,0.0,15.575981,7.4910774
3371,1979-03-25 18:30:00,26.331419,0.0,11.165805,6.6779776
3372,1979-03-26 18:30:00,26.66475,0.0,10.233123,6.8143277
3373,1979-03-27 18:30:00,27.681414,0.0,12.959999,6.738811
3374,1979-03-28 18:30:00,27.783499,0.0,9.6932955,6.5196195
3375,1979-03-29 18:30:00,27.91475,0.0,13.207634,6.8562117
3376,1979-03-30 18:30:00,27.90225,0.0,13.910169,6.957988
3377,1979-03-31 18:30:00,28.014746,0.0,15.2947035,7.467122
3378,1979-04-01 18:30:00,29.04808,0.0,13.608762,7.597255
3379,1979-04-02 18:30:00,28.598083,0.0,10.703569,5.741715
3380,1979-04-03 18:30:00,27.71058,0.0,15.876775,5.947627
3381,1979-04-04 18:30:00,26.931414,0.0,20.68356,7.945558
3382,1979-04-05 18:30:00,26.99183,0.0,16.746773,7.5921736
3383,1979-04-06 18:30:00,28.012665,0.0,10.853866,7.290184
3384,1979-04-07 18:30:00,30.44808,0.0,10.495713,7.592169
3385,1979-04-08 18:30:00,31.821001,0.0,10.966713,7.700071
3386,1979-04-09 18:30:00,32.020996,0.0,16.676977,8.976386
3387,1979-04-10 18:30:00,31.243917,0.0,15.484185,9.505834
3388,1979-04-11 18:30:00,30.78975,0.0,14.84318,7.830356
3389,1979-04-12 18:30:00,31.537666,0.0,12.88981,7.6347156
3390,1979-04-13 18:30:00,32.866833,0.0,14.529915,8.498826
3391,1979-04-14 18:30:00,32.26059,0.0,20.833395,9.1549635
3392,1979-04-15 18:30:00,30.923082,0.0,14.689588,7.5789814
3393,1979-04-16 18:30:00,31.012665,0.0,13.608762,8.005724
3394,1979-04-17 18:30:00,31.875166,0.0,11.874544,8.02638
3395,1979-04-18 18:30:00,32.752247,0.0,18.25026,9.560089
3396,1979-04-19 18:30:00,32.595997,0.0,18.504139,10.018455
3397,1979-04-20 18:30:00,31.17933,0.0,17.917007,9.733544
3398,1979-04-21 18:30:00,31.025164,0.0,16.87398,9.254357
3399,1979-04-22 18:30:00,31.82933,0.0,14.145756,9.160625
3400,1979-04-23 18:30:00,32.818913,0.0,14.764389,9.047588
3401,1979-04-24 18:30:00,33.40016,0.0,14.264361,8.870477
3402,1979-04-25 18:30:00,33.8835,0.0,11.367109,8.794746
3403,1979-04-26 18:30:00,34.018913,0.0,12.181624,8.940126
3404,1979-04-27 18:30:00,34.798084,0.0,16.42247,10.363551
3405,1979-04-28 18:30:00,34.295994,0.0,18.448023,10.638413
3406,1979-04-29 18:30:00,33.81058,0.0,21.868332,11.237126
3407,1979-04-30 18:30:00,32.773083,0.0,23.132626,11.20186
3408,1979-05-01 18:30:00,31.231417,0.0,16.62249,9.127382
3409,1979-05-02 18:30:00,31.252253,0.0,13.18308,8.849677
3410,1979-05-03 18:30:00,31.498083,0.0,14.84318,9.296338
3411,1979-05-04 18:30:00,31.904333,0.0,13.854155,8.6789665
3412,1979-05-05 18:30:00,32.396,0.0,10.308831,7.7282815
3413,1979-05-06 18:30:00,33.273083,0.0,12.096214,7.666878
3414,1979-05-07 18:30:00,34.61266,0.0,15.021105,8.262538
3415,1979-05-08 18:30:00,35.556416,0.0,18.043148,9.797568
3416,1979-05-09 18:30:00,35.90433,0.0,19.813087,9.649765
3417,1979-05-10 18:30:00,35.956413,0.0,21.096123,10.218363
3418,1979-05-11 18:30:00,35.775166,0.0,18.79255,8.5333605
3419,1979-05-12 18:30:00,33.49808,1.8,18.289274,7.1640143
3420,1979-05-13 18:30:00,31.556414,0.4,17.673029,5.167074
3421,1979-05-14 18:30:00,30.323084,0.0,17.174677,5.9654274
3422,1979-05-15 18:30:00,32.45225,0.0,21.67487,8.949026
3423,1979-05-16 18:30:00,32.520996,0.0,20.00512,9.60835
3424,1979-05-17 18:30:00,33.408497,0.0,22.180206,10.538504
3425,1979-05-18 18:30:00,34.048084,0.0,21.749483,10.83338
3426,1979-05-19 18:30:00,33.320995,0.0,20.898611,10.062288
3427,1979-05-20 18:30:00,32.331413,0.0,18.709612,8.534981
3428,1979-05-21 18:30:00,31.973078,0.0,18.416384,7.974872
3429,1979-05-22 18:30:00,32.168915,0.0,16.42247,7.970132
3430,1979-05-23 18:30:00,31.848082,0.3,10.703569,6.8058825
3431,1979-05-24 18:30:00,32.318913,0.0,15.893093,8.122892
3432,1979-05-25 18:30:00,31.714746,0.0,16.215992,7.4761906
3433,1979-05-26 18:30:00,30.952248,1.8999999,16.09969,6.9851007
3434,1979-05-27 18:30:00,30.614752,0.4,14.654254,6.8082776
3435,1979-05-28 18:30:00,30.818916,0.0,18.11841,6.530664
3436,1979-05-29 18:30:00,31.287666,0.0,14.81259,8.395868
3437,1979-05-30 18:30:00,31.777252,0.0,9.779817,7.8094068
3438,1979-05-31 18:30:00,33.37933,0.0,12.6462,7.7627316
3439,1979-06-01 18:30:00,34.41683,0.0,16.039202,8.702582
3440,1979-06-02 18:30:00,34.59183,0.0,19.255793,9.864984
3441,1979-06-03 18:30:00,34.94183,0.0,19.228851,9.47284
3442,1979-06-04 18:30:00,36.235588,0.0,17.654688,9.716814
3443,1979-06-05 18:30:00,37.0585,0.0,14.241629,8.923259
3444,1979-06-06 18:30:00,37.05641,0.0,18.204042,9.267058
3445,1979-06-07 18:30:00,35.991833,0.0,18.892282,8.642257
3446,1979-06-08 18:30:00,37.2335,0.0,19.694992,10.138387
3447,1979-06-09 18:30:00,36.329334,0.0,22.314192,10.418467
3448,1979-06-10 18:30:00,35.862667,0.0,20.633371,10.005502
3449,1979-06-11 18:30:00,35.454327,0.0,19.829433,9.286609
3450,1979-06-12 18:30:00,34.970997,0.0,17.31746,8.893132
3451,1979-06-13 18:30:00,32.823086,2.3,12.10157,5.982726
3452,1979-06-14 18:30:00,31.370996,2.1,16.516901,5.9064813
3453,1979-06-15 18:30:00,33.54183,0.0,10.805999,6.7503223
3454,1979-06-16 18:30:00,34.843914,0.0,19.803272,7.4871283
3455,1979-06-17 18:30:00,34.454334,0.3,16.489416,7.830337
3456,1979-06-18 18:30:00,31.958496,4.0,19.8,6.6880636
3457,1979-06-19 18:30:00,31.808502,2.2,19.652176,7.014759
3458,1979-06-20 18:30:00,29.748083,6.9000006,21.188072,5.1253996
3459,1979-06-21 18:30:00,27.746002,10.7,19.803272,3.1529348
3460,1979-06-22 18:30:00,27.841833,12.499999,19.839235,4.1948767
3461,1979-06-23 18:30:00,27.131418,36.9,17.811815,2.9620206
3462,1979-06-24 18:30:00,26.687668,19.599998,19.64228,2.9513636
3463,1979-06-25 18:30:00,27.277252,13.300002,11.609651,3.6027591
3464,1979-06-26 18:30:00,26.000162,3.4999998,18.35647,1.8722582
3465,1979-06-27 18:30:00,27.125166,1.6,22.007162,3.350416
3466,1979-06-28 18:30:00,26.275164,4.8999996,25.40743,2.6652696
3467,1979-06-29 18:30:00,26.7835,1.4000001,27.897097,3.5123777
3468,1979-06-30 18:30:00,27.937668,0.1,28.58545,5.8042965
3469,1979-07-01 18:30:00,27.97725,0.0,28.036118,5.445407
3470,1979-07-02 18:30:00,27.458498,0.3,23.499481,5.049844
3471,1979-07-03 18:30:00,27.812666,0.2,20.5484,5.292675
3472,1979-07-04 18:30:00,27.881418,0.0,18.584509,5.103826
3473,1979-07-05 18:30:00,28.548086,0.1,18.0036,5.4515758
3474,1979-07-06 18:30:00,28.625166,8.3,17.106628,5.5072584
3475,1979-07-07 18:30:00,28.014748,7.1,15.2947035,4.563869
3476,1979-07-08 18:30:00,27.64183,24.3,15.021105,3.9032583
3477,1979-07-09 18:30:00,26.93975,11.200001,14.618837,3.2884254
3478,1979-07-10 18:30:00,24.304335,11.8,17.068707,1.5415444
3479,1979-07-11 18:30:00,25.431417,8.0,16.263872,2.4881792
3480,1979-07-12 18:30:00,25.500166,11.2,18.228943,1.9669515
3481,1979-07-13 18:30:00,24.550169,19.4,21.142147,1.5904462
3482,1979-07-14 18:30:00,24.33767,14.600004,20.304129,1.7255214
3483,1979-07-15 18:30:00,25.25225,18.6,24.014996,3.429329
3484,1979-07-16 18:30:00,25.546003,2.8000002,20.12461,3.5442202
3485,1979-07-17 18:30:00,25.346,8.2,23.023117,3.1935036
3486,1979-07-18 18:30:00,25.279333,5.4,23.906818,2.9726655
3487,1979-07-19 18:30:00,26.075167,2.1,19.652176,3.3862686
3488,1979-07-20 18:30:00,26.360582,4.0,14.799459,4.0382
3489,1979-07-21 18:30:00,26.948084,0.7,15.546833,4.332667
3490,1979-07-22 18:30:00,27.527246,0.2,12.6462,4.9950085
3491,1979-07-23 18:30:00,28.018919,0.7,8.759178,4.7472606
3492,1979-07-24 18:30:00,26.841835,10.799999,11.183201,3.922171
3493,1979-07-25 18:30:00,26.229334,11.499999,13.044722,3.2099538
3494,1979-07-26 18:30:00,26.583498,8.9,13.441071,3.1238377
3495,1979-07-27 18:30:00,26.041834,13.099998,12.964998,3.3727477
3496,1979-07-28 18:30:00,26.364752,4.6999993,13.397612,2.6021352
3497,1979-07-29 18:30:00,25.71683,22.3,9.19939,2.7140756
3498,1979-07-30 18:30:00,26.064749,12.3,8.311245,3.162708
3499,1979-07-31 18:30:00,26.493914,5.0,9.83268,3.5372007
3500,1979-08-01 18:30:00,26.181417,22.300001,12.387348,3.1142025
3501,1979-08-02 18:30:00,25.7835,16.300001,18.440998,2.7854364
3502,1979-08-03 18:30:00,24.962667,16.0,14.618837,1.5547895
3503,1979-08-04 18:30:00,24.608498,22.4,19.164719,1.6263442
3504,1979-08-05 18:30:00,24.329332,3.1999998,21.829777,1.925827
3505,1979-08-06 18:30:00,24.514748,8.799999,20.275385,1.8869455
3506,1979-08-07 18:30:00,24.777252,3.5,20.799152,2.3849359
3507,1979-08-08 18:30:00,24.11892,75.99999,24.850431,1.3797945
3508,1979-08-09 18:30:00,23.32308,22.9,35.65636,1.001411
3509,1979-08-10 18:30:00,24.24392,0.5,28.66468,2.331269
3510,1979-08-11 18:30:00,24.825163,0.7,21.203358,3.3992279
3511,1979-08-12 18:30:00,24.673082,1.0,23.4,3.6993892
3512,1979-08-13 18:30:00,24.150167,0.8,20.140705,2.3422163
3513,1979-08-14 18:30:00,24.168917,4.0,17.22742,1.906993
3514,1979-08-15 18:30:00,25.027252,2.2999997,15.84409,3.47037
3515,1979-08-16 18:30:00,24.925165,0.6,17.673029,2.6947916
3516,1979-08-17 18:30:00,25.006418,0.2,17.294992,3.2985852
3517,1979-08-18 18:30:00,24.525167,0.2,18.888851,3.4147866
3518,1979-08-19 18:30:00,24.716835,0.0,20.172853,3.4553099
3519,1979-08-20 18:30:00,25.162666,0.0,19.852295,3.7867463
3520,1979-08-21 18:30:00,24.937668,0.1,17.377226,3.3209403
3521,1979-08-22 18:30:00,25.43975,0.1,12.10157,3.7413216
3522,1979-08-23 18:30:00,25.468918,0.0,14.386494,4.3187284
3523,1979-08-24 18:30:00,25.514753,0.0,13.049689,4.567873
3524,1979-08-25 18:30:00,25.687666,0.3,13.830749,4.820202
3525,1979-08-26 18:30:00,25.970999,0.2,12.496718,4.978825
3526,1979-08-27 18:30:00,26.946,0.0,10.703569,5.0268297
3527,1979-08-28 18:30:00,27.868917,0.0,12.387348,5.011029
3528,1979-08-29 18:30:00,27.635582,0.0,12.371645,4.52604
3529,1979-08-30 18:30:00,27.360586,2.3000002,11.609651,4.752382
3530,1979-08-31 18:30:00,27.660583,0.6,15.03835,4.961277
3531,1979-09-01 18:30:00,26.65225,7.6000004,13.397612,4.195679
3532,1979-09-02 18:30:00,26.710585,0.0,18.161278,4.7682595
3533,1979-09-03 18:30:00,25.573084,0.4,18.72346,3.909647
3534,1979-09-04 18:30:00,25.412664,0.1,17.294992,3.9680822
3535,1979-09-05 18:30:00,25.581415,0.0,12.57426,5.061526
3536,1979-09-06 18:30:00,25.71267,0.0,10.587918,4.9883175
3537,1979-09-07 18:30:00,26.414751,0.0,12.538134,4.920378
3538,1979-09-08 18:30:00,26.956415,0.0,12.096214,4.609543
3539,1979-09-09 18:30:00,27.502249,0.0,11.988594,4.7828097
3540,1979-09-10 18:30:00,27.683502,0.0,10.685391,5.107613
3541,1979-09-11 18:30:00,27.545998,0.0,10.390226,5.375444
3542,1979-09-12 18:30:00,27.425165,0.0,10.883676,5.2177978
3543,1979-09-13 18:30:00,27.393915,0.4,8.435069,4.824031
3544,1979-09-14 18:30:00,28.256418,0.1,7.5685663,4.9545135
3545,1979-09-15 18:30:00,28.918913,0.2,7.208994,5.1245275
3546,1979-09-16 18:30:00,29.025167,0.4,8.942214,5.0409207
3547,1979-09-17 18:30:00,27.064749,2.3,9.107359,2.9283288
3548,1979-09-18 18:30:00,27.535583,0.0,9.504273,4.750597
3549,1979-09-19 18:30:00,26.821001,1.9000001,10.630672,4.1731043
3550,1979-09-20 18:30:00,27.921003,0.3,12.904882,4.9805627
3551,1979-09-21 18:30:00,28.591835,0.0,12.959999,5.157993
3552,1979-09-22 18:30:00,29.114752,0.0,9.346143,5.6084347
3553,1979-09-23 18:30:00,29.014746,0.0,6.3690495,4.8396826
3554,1979-09-24 18:30:00,29.270998,0.0,9.021574,5.318234
3555,1979-09-25 18:30:00,28.696001,0.0,16.418526,5.753535
3556,1979-09-26 18:30:00,28.587664,0.0,17.595861,6.1035414
3557,1979-09-27 18:30:00,29.262665,0.0,14.345898,6.361155
3558,1979-09-28 18:30:00,28.53975,0.0,15.226764,6.6228695
3559,1979-09-29 18:30:00,29.475166,0.0,15.328561,6.8259478
3560,1979-09-30 18:30:00,29.118912,0.0,14.05845,6.7043257
3561,1979-10-01 18:30:00,29.443916,0.0,19.011953,6.9145045
3562,1979-10-02 18:30:00,29.133497,0.0,18.331741,6.966674
3563,1979-10-03 18:30:00,28.985579,0.0,17.84816,6.4643326
3564,1979-10-04 18:30:00,28.787664,0.0,15.696165,5.9902077
3565,1979-10-05 18:30:00,29.098078,0.0,13.237039,6.31177
3566,1979-10-06 18:30:00,28.471,0.0,15.077082,6.9482336
3567,1979-10-07 18:30:00,27.91683,0.0,13.70839,6.673465
3568,1979-10-08 18:30:00,28.145998,0.0,12.55879,6.27111
3569,1979-10-09 18:30:00,28.427248,0.0,11.720751,6.3740687
3570,1979-10-10 18:30:00,28.91475,0.0,11.119281,6.0928793
3571,1979-10-11 18:30:00,28.52933,0.0,12.181624,5.4764547
3572,1979-10-12 18:30:00,28.114746,0.2,11.988594,5.152927
3573,1979-10-13 18:30:00,27.764753,1.5,10.97262,5.1078835
3574,1979-10-14 18:30:00,28.3085,0.0,10.239453,5.4314384
3575,1979-10-15 18:30:00,28.245996,0.0,10.195057,6.0917926
3576,1979-10-16 18:30:00,27.581413,0.0,8.473393,5.4774804
3577,1979-10-17 18:30:00,28.348083,0.0,14.494192,6.1052094
3578,1979-10-18 18:30:00,28.081413,0.0,13.608762,5.641349
3579,1979-10-19 18:30:00,27.991829,0.0,9.007196,5.252177
3580,1979-10-20 18:30:00,27.960585,0.0,8.287822,5.050844
3581,1979-10-21 18:30:00,27.148085,0.1,9.360001,5.03805
3582,1979-10-22 18:30:00,27.143915,0.0,12.10157,5.590572
3583,1979-10-23 18:30:00,26.775167,0.0,7.628263,4.348369
3584,1979-10-24 18:30:00,27.139755,0.0,12.261158,4.9409523
3585,1979-10-25 18:30:00,27.11892,0.0,8.825508,3.905301
3586,1979-10-26 18:30:00,26.931417,0.0,7.5942082,4.118028
3587,1979-10-27 18:30:00,26.502249,0.1,6.519877,4.199603
3588,1979-10-28 18:30:00,26.9335,0.0,7.9036193,4.308692
3589,1979-10-29 18:30:00,27.3835,0.0,10.739832,4.879197
3590,1979-10-30 18:30:00,26.410583,0.0,13.276144,5.629297
3591,1979-10-31 18:30:00,26.087667,0.0,15.111424,5.7498484
3592,1979-11-01 18:30:00,25.7835,0.0,12.287555,5.6370125
3593,1979-11-02 18:30:00,25.621,0.0,13.679999,5.558005
3594,1979-11-03 18:30:00,26.225164,0.0,14.417988,5.5808024
3595,1979-11-04 18:30:00,25.889753,0.0,13.441071,5.017998
3596,1979-11-05 18:30:00,25.850164,0.0,12.0694,5.457456
3597,1979-11-06 18:30:00,24.529335,0.0,10.163227,5.3103876
3598,1979-11-07 18:30:00,24.116837,0.0,10.308831,5.1277056
3599,1979-11-08 18:30:00,23.825165,0.0,10.636766,5.220677
3600,1979-11-09 18:30:00,24.191835,0.0,11.592895,5.0498867
3601,1979-11-10 18:30:00,25.281416,0.0,10.514218,5.3078203
3602,1979-11-11 18:30:00,25.246002,0.0,13.479583,5.3781395
3603,1979-11-12 18:30:00,25.039751,0.0,16.645864,5.3697824
3604,1979-11-13 18:30:00,24.812666,0.0,14.33234,5.2672844
3605,1979-11-14 18:30:00,23.958502,0.0,11.525623,3.104811
3606,1979-11-15 18:30:00,21.831415,1.2,15.990646,2.5592773
3607,1979-11-16 18:30:00,24.718918,0.70000005,9.565437,3.105944
3608,1979-11-17 18:30:00,24.029333,2.4,10.630672,3.4320247
3609,1979-11-18 18:30:00,23.920998,0.5,13.513193,3.2944825
3610,1979-11-19 18:30:00,23.968918,1.4000001,9.0645685,3.163193
3611,1979-11-20 18:30:00,25.57725,0.0,17.339897,3.9180734
3612,1979-11-21 18:30:00,22.96267,1.4000001,17.148247,3.280393
3613,1979-11-22 18:30:00,23.725164,0.0,12.783802,3.0007768
3614,1979-11-23 18:30:00,24.864754,0.0,12.783802,3.5623355
3615,1979-11-24 18:30:00,25.77308,0.0,12.261158,3.9755518
3616,1979-11-25 18:30:00,23.058502,0.8,13.684735,2.8725486
3617,1979-11-26 18:30:00,21.404333,14.200001,20.61766,1.3841336
3618,1979-11-27 18:30:00,21.57725,21.6,17.654686,1.0212934
3619,1979-11-28 18:30:00,20.118917,31.999998,13.450708,0.6366632
3620,1979-11-29 18:30:00,19.206419,0.1,10.739832,2.4257905
3621,1979-11-30 18:30:00,18.396002,0.0,7.2,2.7633653
3622,1979-12-01 18:30:00,18.668917,0.0,8.404285,3.091734
3623,1979-12-02 18:30:00,17.800167,0.0,9.47012,3.065695
3624,1979-12-03 18:30:00,17.958502,0.0,9.693296,3.0149722
3625,1979-12-04 18:30:00,18.7835,0.0,9.346143,3.1104407
3626,1979-12-05 18:30:00,19.5085,0.0,11.4862,2.8809295
3627,1979-12-06 18:30:00,18.243917,0.1,11.435313,2.597137
3628,1979-12-07 18:30:00,17.793917,0.0,10.464797,3.062273
3629,1979-12-08 18:30:00,16.768919,0.0,8.707238,3.163613
3630,1979-12-09 18:30:00,16.941832,0.0,9.387651,3.151892
3631,1979-12-10 18:30:00,17.22725,0.0,10.105681,3.15723
3632,1979-12-11 18:30:00,17.8585,0.0,10.538843,3.1615427
3633,1979-12-12 18:30:00,17.823084,0.0,10.182337,3.184609
3634,1979-12-13 18:30:00,17.646002,0.0,9.779817,3.189993
3635,1979-12-14 18:30:00,19.471003,0.0,10.799999,3.0817888
3636,1979-12-15 18:30:00,19.006416,0.0,11.119281,3.015886
3637,1979-12-16 18:30:00,17.812668,0.0,12.10157,3.0693967
3638,1979-12-17 18:30:00,17.585585,0.0,9.0645685,3.1829493
3639,1979-12-18 18:30:00,17.750168,0.0,9.726665,2.7057443
3640,1979-12-19 18:30:00,17.777252,0.0,10.24578,2.8721905
3641,1979-12-20 18:30:00,16.921,0.0,11.609651,3.3326416
3642,1979-12-21 18:30:00,17.139753,0.0,11.043261,3.3886497
3643,1979-12-22 18:30:00,17.533503,0.0,9.178235,3.608194
3644,1979-12-23 18:30:00,16.993916,0.0,9.178235,3.0455818
3645,1979-12-24 18:30:00,17.845999,0.0,9.6932955,2.7926602
3646,1979-12-25 18:30:00,18.364752,0.0,10.383987,3.7496228
3647,1979-12-26 18:30:00,18.131418,0.0,10.086427,3.4467208
3648,1979-12-27 18:30:00,19.010586,0.0,10.086427,3.9463465
3649,1979-12-28 18:30:00,20.854334,0.0,20.65848,4.6594496
3650,1979-12-29 18:30:00,19.337671,0.0,13.18308,4.23881
3651,1979-12-30 18:30:00,18.479334,0.0,12.031756,3.8766844
3652,1979-12-31 18:30:00,19.381418,0.90000004,22.768398,3.4795108
3653,1980-01-01 18:30:00,17.63975,0.0,9.726664,3.7226095
3654,1980-01-02 18:30:00,17.004333,0.0,14.84318,3.4981642
3655,1980-01-03 18:30:00,16.275167,0.0,14.512064,3.3427653
3656,1980-01-04 18:30:00,17.243917,0.0,12.413476,3.3515599
3657,1980-01-05 18:30:00,16.71475,0.0,11.609651,3.4363918
3658,1980-01-06 18:30:00,16.51267,0.0,9.904906,3.4531162
3659,1980-01-07 18:30:00,18.277252,0.0,8.209263,3.5596368
3660,1980-01-08 18:30:00,20.002253,0.0,8.12197,3.3121004
3661,1980-01-09 18:30:00,20.800165,0.0,10.587917,3.6148217
3662,1980-01-10 18:30:00,20.462666,0.0,12.245293,3.4545195
3663,1980-01-11 18:30:00,20.7335,0.0,13.039754,3.6774068
3664,1980-01-12 18:30:00,18.741833,0.0,13.551501,3.6434448
3665,1980-01-13 18:30:00,19.133501,0.0,14.24163,4.363966
3666,1980-01-14 18:30:00,20.496002,0.0,12.429127,4.0645747
3667,1980-01-15 18:30:00,22.250168,0.0,14.003028,4.1359076
3668,1980-01-16 18:30:00,22.7585,0.0,12.313894,4.050227
3669,1980-01-17 18:30:00,22.46267,0.0,14.494192,4.106124
3670,1980-01-18 18:30:00,22.4085,0.1,9.693296,3.123434
3671,1980-01-19 18:30:00,22.227255,0.0,9.686609,3.3803644
3672,1980-01-20 18:30:00,22.104338,0.0,9.779817,3.0975854
3673,1980-01-21 18:30:00,21.2585,0.0,12.964998,3.9423516
3674,1980-01-22 18:30:00,18.637669,0.0,11.966953,4.3042393
3675,1980-01-23 18:30:00,17.973085,0.0,10.630672,4.1401815
3676,1980-01-24 18:30:00,19.523083,0.0,11.298495,4.330258
3677,1980-01-25 18:30:00,21.643919,0.0,13.527572,4.4880605
3678,1980-01-26 18:30:00,20.827251,0.0,12.7279215,4.583446
3679,1980-01-27 18:30:00,19.989752,0.0,17.313717,4.8532276
3680,1980-01-28 18:30:00,17.675167,0.0,13.207634,4.566773
3681,1980-01-29 18:30:00,17.081417,0.0,10.594036,4.563054
3682,1980-01-30 18:30:00,17.721,0.0,11.183201,4.389074
3683,1980-01-31 18:30:00,21.18975,0.0,12.313894,5.03378
3684,1980-02-01 18:30:00,20.960585,0.0,23.185787,4.285434
3685,1980-02-02 18:30:00,19.785583,0.0,13.830749,4.0172305
3686,1980-02-03 18:30:00,19.706419,0.0,12.758432,4.4112463
3687,1980-02-04 18:30:00,18.035585,0.0,12.599998,4.7192645
3688,1980-02-05 18:30:00,16.496,0.0,12.661564,4.8748746
3689,1980-02-06 18:30:00,16.006418,0.0,10.799999,4.668071
3690,1980-02-07 18:30:00,17.385584,0.0,9.885262,4.6680875
3691,1980-02-08 18:30:00,19.373087,0.0,10.8955765,5.0187416
3692,1980-02-09 18:30:00,19.379335,0.0,11.966953,5.186639
3693,1980-02-10 18:30:00,19.716837,0.0,11.966953,5.1896977
3694,1980-02-11 18:30:00,19.883501,0.0,10.739832,5.1383877
3695,1980-02-12 18:30:00,21.075169,0.0,10.587918,5.3187075
3696,1980-02-13 18:30:00,23.327248,0.0,11.592894,5.2509284
3697,1980-02-14 18:30:00,23.031418,0.2,19.13426,5.824982
3698,1980-02-15 18:30:00,21.198084,0.0,12.413477,5.5087175
3699,1980-02-16 18:30:00,21.371,0.0,9.746631,4.8192444
3700,1980-02-17 18:30:00,22.196005,0.0,12.979984,5.2896266
3701,1980-02-18 18:30:00,23.006416,0.0,10.495713,5.189259
3702,1980-02-19 18:30:00,24.3085,0.0,10.685391,5.721581
3703,1980-02-20 18:30:00,25.285583,0.0,12.181624,5.722652
3704,1980-02-21 18:30:00,25.714746,0.0,12.261157,5.806105
3705,1980-02-22 18:30:00,26.137667,0.0,15.844089,5.853307
3706,1980-02-23 18:30:00,25.100168,0.0,16.215992,6.267182
3707,1980-02-24 18:30:00,23.91892,0.0,13.722565,6.50763
3708,1980-02-25 18:30:00,24.054335,0.0,10.495713,6.0868454
