date,city,ACond_tavg,AvgSurfT_tavg,CanopInt_tavg,ECanop_tavg,ESoil_tavg,EvapSnow_tavg,Evap_tavg,GWS_tavg,Lwnet_tavg,Qg_tavg,Qh_tavg,Qle_tavg,Qsb_tavg,Qsm_tavg,Qs_tavg,SnowDepth_tavg,SnowT_tavg,SoilMoist_P_tavg,SoilMoist_RZ_tavg,SoilMoist_S_tavg,SWE_tavg,Swnet_tavg,TVeg_tavg,TWS_tavg,latitude,longitude
16-06-25,Ain Taya,0.019926876326402,302.2971579233805,0.0010802084352083,2.305752370664512e-07,2.1551575233994905e-05,0.0,2.516906467917579e-05,629.5215886433919,-87.54701182047526,17.939098898569743,99.75385996500653,62.0795058409373,0.0,0.0,1.5904456904247687e-09,0.0,302.2971579233805,832.0083409627279,202.4867946624756,3.6707260857025785,0.0,267.32407315572107,3.3869163885924537e-06,832.0094444274903,36.79276,3.05136
16-06-26,Ain Taya,0.0221694504066059,301.5460166931152,0.0044440771996354,1.0579463401919991e-06,1.6745246072484102e-05,0.0,1.9540706095237204e-05,628.4302421569823,-44.46442149480184,8.526086421807607,86.37103277842203,48.19715476036071,0.0,0.0,3.038229616410722e-08,0.0,301.5460166931152,830.344832865397,201.91468035380043,3.759027825792631,0.0,187.56137040456136,1.7375139023556585e-06,830.3493698120116,36.79276,3.05136
16-06-27,Ain Taya,0.0296330638540287,301.1592398325602,0.0027057584879609,5.592705550820179e-07,1.6256600925620054e-05,0.0,1.85000294626055e-05,627.3294949849446,-45.27688433329264,5.616926079988479,124.14443203608197,45.630320119857785,0.0,0.0,1.1242005437672733e-07,0.0,301.1592398325602,829.1650906880695,201.8356050491333,3.842448628942172,0.0,220.6679614384969,1.6841594612534057e-06,829.1678105672202,36.79276,3.05136
16-06-28,Ain Taya,0.0290078069161002,302.77654190063475,0.0032351971147969,1.0709910265897332e-06,2.0421008798621187e-05,0.0,2.377655311344521e-05,626.2532104492187,-50.32612570126851,15.25301867723465,116.78997344970703,58.64486999511718,0.0,0.0,5.249232667795903e-08,0.0,302.77654190063475,827.9631286621094,201.7098220189412,3.755012476444244,0.0,241.0184280395508,2.28455552644391e-06,827.9662757873534,36.79276,3.05136
16-06-29,Ain Taya,0.028263321891427,301.7011558532715,0.0047523364269485,1.2292862493268332e-06,1.7961101514174514e-05,0.0,2.1096656314512072e-05,625.1823341369627,-51.14086651802063,2.6081223458051683,125.41082277297971,52.03490686416625,0.0,0.0,5.657249947018292e-08,0.0,301.7011558532715,826.5282269795736,201.34596150716143,3.77073536614577,0.0,231.18915926615395,1.9062676399765143e-06,826.5330464680989,36.79276,3.05136
16-06-30,Ain Taya,0.0248097063197443,300.74129460652665,0.0005346648898315228,1.2044954465310436e-08,1.4439916693239258e-05,0.0,1.618458393295441e-05,624.114914449056,-65.67545949618022,2.061711399257183,154.6277830759684,39.91927247047424,0.0,0.0,9.651171326239642e-12,0.0,300.74129460652665,825.2744489034017,201.1596197128296,3.7622712006171546,0.0,262.2815813700358,1.7326207643719725e-06,825.275074005127,36.79276,3.05136
16-07-01,Ain Taya,0.0240156897498915,300.70463574727376,0.0002760078692517709,5.546824183300104e-09,1.4888478816980448e-05,0.0,1.66422010882646e-05,623.1870229085287,-67.75793120066324,4.2897248506546015,143.60248832702635,41.04798984527588,0.0,0.0,5.374173615889724e-12,0.0,300.70463574727376,824.1071240743003,200.92025324503575,3.7440124710400897,0.0,256.69839617411293,1.748176197817012e-06,824.1075492858887,36.79276,3.05136
16-07-02,Ain Taya,0.0230636540722722,301.51757977803544,0.0004556216962858647,1.7725980324308682e-08,1.5014755861860372e-05,0.0,1.6806915929616177e-05,622.3768142700195,-68.821231842041,8.210119545459747,139.6316623687744,41.45426168441772,0.0,0.0,2.3181446606040928e-11,0.0,301.51757977803544,823.0961374918619,200.71926352183024,3.740416071812312,0.0,258.11971499125167,1.7744359385100477e-06,823.0965092976887,36.79276,3.05136
16-07-03,Ain Taya,0.0394516924396157,302.05007171630854,0.0013244930984607,4.3616197954084635e-07,1.684624779727528e-05,0.0,1.91595810747458e-05,621.5728391011555,-61.53130029042561,9.895159808794658,136.99889322916667,47.2571137269338,0.0,0.0,1.886663985456449e-09,0.0,302.05007171630854,822.0012446085611,200.42838230133057,3.710944494605064,0.0,255.6872810999552,1.8771750388187531e-06,822.0025461832682,36.79276,3.05136
16-07-04,Ain Taya,0.0268792831338942,303.6597454071045,0.002856171267922,1.1802445489668874e-06,2.2208230954371785e-05,0.0,2.518055791824736e-05,620.763277689616,-57.2381778717041,13.310140005747476,98.88455044428508,62.10784544944763,0.0,0.0,8.075900976104815e-08,0.0,303.6597454071045,820.8041221618652,200.04075374603272,3.702522345383962,0.0,231.5416790008545,1.7920826240451028e-06,820.8069056193034,36.79276,3.05136
16-07-05,Ain Taya,0.033597641554661,301.0701297760009,0.0010414951417866,6.169193807655422e-08,1.313513329629738e-05,0.0,1.449445688876949e-05,619.9470578511556,-55.36768476168314,-3.104431650042533,157.849330774943,35.750577004750575,0.0,0.0,1.4193332371672158e-10,0.0,301.0701297760009,819.7597351074218,199.81268583933516,3.7351481725772215,0.0,245.85518900553384,1.2976311929572638e-06,819.7607660929361,36.79276,3.05136
16-07-06,Ain Taya,0.031242485367693,300.62897567749025,0.0005545838518931608,4.2194702524570964e-08,1.5418063067803208e-05,0.0,1.6851124291861195e-05,619.1422063191732,-70.20526014963785,2.6180532594521844,142.9532643636068,41.56329689025879,0.0,0.0,1.1243455492448056e-10,0.0,300.62897567749025,818.8833562215169,199.74112650553383,3.724542240301768,0.0,257.3420653025309,1.3908664075283166e-06,818.8838460286457,36.79276,3.05136
16-07-07,Ain Taya,0.0307127376940722,302.2740517934163,0.0030148325226036,1.2860528002534009e-06,2.021373854859121e-05,0.0,2.307960139660281e-05,618.3482887268066,-62.95204747517904,10.511724722385406,106.93587039311728,56.9258365948995,0.0,0.0,4.93261072949854e-08,0.0,302.2740517934163,817.6815592447916,199.3332572937012,3.661123740673065,0.0,237.32814509073893,1.5798096224983735e-06,817.6845957438152,36.79276,3.05136
16-07-08,Ain Taya,0.0275228360046943,303.4602396647135,0.0034371983124098,1.1729922017404229e-06,2.3711725005644743e-05,0.0,2.6507794420164525e-05,617.5473724365235,-44.06487822532653,13.852376906077067,67.29615035057068,65.38147888183593,0.0,0.0,6.998914568641843e-08,0.0,303.4602396647135,816.5863225301108,199.0390011469523,3.659708152214686,0.0,190.60167090098065,1.623079022886979e-06,816.5897956848144,36.79276,3.05136
16-07-09,Ain Taya,0.0215554198793446,304.59253718058267,0.0033128282355998,1.0897151914453691e-06,2.1522595739043025e-05,0.0,2.4102199730198964e-05,616.7337814331055,-59.89806192715963,10.397971586386364,88.08039274215697,59.448086992899576,0.0,0.0,5.8663852398055385e-08,0.0,304.59253718058267,815.1463727315266,198.4126106262207,3.595189881324768,0.0,217.819805208842,1.4898905359217453e-06,815.1497128804525,36.79276,3.05136
16-07-10,Ain Taya,0.0236070574494078,302.7263989766439,0.000578649485396454,1.4691496837600701e-08,1.5036738420803886e-05,0.0,1.6249204331112804e-05,615.9067723592123,-63.64951586723327,2.4029435267051062,142.33417892456052,40.07865972518921,0.0,0.0,5.78949131835547e-13,0.0,302.7263989766439,814.1149454752604,198.20814094543456,3.65489710966746,0.0,248.46257902781164,1.1977734902283526e-06,814.1154790242514,36.79276,3.05136
16-07-11,Ain Taya,0.0223312586701164,302.8807839711507,0.0009362230244732928,1.841700499364644e-07,1.60031491115357e-05,0.0,1.743396053370816e-05,615.0782658894856,-68.32456432978313,5.657990225156148,131.1235108693441,43.00086325009664,0.0,0.0,3.461109788528705e-11,0.0,302.8807839711507,813.1182505289714,198.0400269826253,3.645905223488808,0.0,248.10607083638507,1.246643002073e-06,813.1192331949869,36.79276,3.05136
16-07-12,Ain Taya,0.0175349445780739,303.2094842274984,0.0001558130744039469,1.3583367412343487e-09,1.6514258118149885e-05,0.0,1.775055563939532e-05,614.2549784342448,-74.30963055292766,7.465143118302026,129.5708714167277,43.781745163599645,0.0,0.0,0.0,0.0,303.2094842274984,812.0003094991048,197.7452724456787,3.608467396100362,0.0,255.12840976715088,1.2349384432397413e-06,812.0004493713379,36.79276,3.05136
16-07-13,Ain Taya,0.0347068946032474,301.7994210561116,0.003899461433563,7.967046075899969e-07,1.25553149928237e-05,0.0,1.4384095652530958e-05,613.4379740397135,-41.25118602116903,0.0552888841057817,154.06992778778076,35.47837382952372,0.0,0.0,4.075762676895394e-09,0.0,301.7994210561116,811.093586730957,197.6555826187134,3.6861710747083034,0.0,230.8542369842529,1.032076141023926e-06,811.097475941976,36.79276,3.05136
16-07-14,Ain Taya,0.0419823481235653,299.8344933827718,0.0017891737486934,1.6626874982013836e-07,1.4250650845800317e-05,0.0,1.5661208893410126e-05,612.6320762634277,-61.51473619143168,-5.666902929544449,156.7942352294922,38.62836939493816,0.0,0.0,1.2188225915800894e-09,0.0,299.8344933827718,810.2549288431802,197.62285855611168,3.662829184532165,0.0,251.26538251241047,1.2442906746734648e-06,810.2567103068033,36.79276,3.05136
16-07-15,Ain Taya,0.0433570851261417,297.9406960805257,0.0006470663777084459,1.494443198265157e-08,1.4040494901716252e-05,0.0,1.5006050045940357e-05,611.8195315043132,-75.18535470962524,-9.529923192660013,153.590044148763,37.01242294311524,0.0,0.0,0.0,0.0,297.9406960805257,809.3228897094726,197.50332425435383,3.652739450335502,0.0,256.25261465708417,9.506111568728196e-07,809.3234982808432,36.79276,3.05136
16-07-16,Ain Taya,0.0413690040431295,297.88258806864417,0.00011825016769459276,2.2029670128607496e-09,1.5996991271549633e-05,0.0,1.6791212427354674e-05,611.0344950358073,-88.70901838938394,-1.313849771519502,136.5285225550334,41.41552605628967,0.0,0.0,0.0,0.0,297.88258806864417,808.3070861816406,197.2725827534993,3.591089776158333,0.0,265.3424039204915,7.920196548827363e-07,808.3071650187175,36.79276,3.05136
16-07-17,Ain Taya,0.0309808889403939,299.6309282938639,4.959737387556136e-05,1.8681606082695162e-10,1.3269491898881822e-05,0.0,1.4024168111366938e-05,610.268765258789,-66.02026411692302,5.431944266955058,150.27611357371012,34.590612562497455,0.0,0.0,0.0,0.0,299.6309282938639,807.3647397359213,197.0959496180216,3.621423664689064,0.0,256.3231338500977,7.54490379062389e-07,807.3647692362466,36.79276,3.05136
16-07-18,Ain Taya,0.0206255620578303,301.63070513407393,0.0014272927260511,1.2745977166310021e-07,1.371285312643522e-05,0.0,1.4674034245369207e-05,609.5135798136394,-61.5946996529897,10.261334705352782,133.7212137858073,36.19350269635518,0.0,0.0,1.405910185651426e-10,0.0,301.63070513407393,806.5603452046713,197.04663543701173,3.63079803387324,0.0,241.77186470031737,8.337213620812633e-07,806.5616668701172,36.79276,3.05136
16-07-19,Ain Taya,0.0209831816454728,302.1538782755534,0.0007045979371469002,2.9898117985075834e-08,1.4722885718280546e-05,0.0,1.566346336024556e-05,608.7725646972656,-72.4503456433614,7.441713537772496,132.0598285675049,38.63393165270488,0.0,0.0,5.094564121287852e-12,0.0,302.1538782755534,805.6823582967122,196.90971482594804,3.601709308226903,0.0,250.5837413152059,9.1067856466213e-07,805.6829925537108,36.79276,3.05136
16-07-20,Ain Taya,0.0206382124141479,302.72362327575684,0.00032952475412457706,6.910114241920341e-09,1.7779839724122817e-05,0.0,1.887839972217383e-05,608.0421496073404,-86.91922524770102,10.313681852817536,114.64056828816732,46.563574330012,0.0,0.0,9.374958573121414e-12,0.0,302.72362327575684,804.6301305135091,196.58798052469888,3.5154779146114983,0.0,258.4399888356527,1.0916502064084455e-06,804.6304740905763,36.79276,3.05136
16-07-21,Ain Taya,0.014649960778964,305.15299186706545,0.001033044300857,4.261132421135016e-07,2.102761026587056e-05,0.0,2.255897710104667e-05,607.3144399007161,-82.7054554303487,18.364421677589416,96.06603825887044,55.64171991348267,0.0,0.0,2.479117027868553e-09,0.0,305.15299186706545,803.2896486918131,195.97521133422853,3.3734038104613617,0.0,252.78209877014163,1.105255413428689e-06,803.2906964619954,36.79276,3.05136
16-07-22,Ain Taya,0.0256161681298787,303.1313748677572,0.0018301877047633,6.507760123971214e-07,1.5654747195033754e-05,0.0,1.7039812064467696e-05,606.5722493489583,-67.35946947733561,1.3429070537288983,132.16195828119916,42.02869648933412,0.0,0.0,1.8772995565019548e-08,0.0,303.1313748677572,802.1051139831543,195.53281682332357,3.415743800997735,0.0,242.88907540639244,7.342885665284626e-07,802.106943511963,36.79276,3.05136
16-07-23,Ain Taya,0.0299907993447656,300.91982599894203,0.0012608475095476,1.53160731090433e-07,1.0247045857643871e-05,0.0,1.0957109672441829e-05,605.8177925109864,-54.54142152468364,-3.54965580701828,154.9144016901652,27.025710137685135,0.0,0.0,2.917627176894181e-10,0.0,300.91982599894203,801.4445999145507,195.62686392466227,3.5605345060427984,0.0,232.9307174682617,5.569011727930377e-07,801.4458981831868,36.79276,3.05136
16-07-24,Ain Taya,0.0367446907951186,300.5737527211507,0.0005337956371173884,-3.087447825178558e-09,1.288913269945624e-05,0.0,1.3648958023774562e-05,605.0764673868815,-67.3121397336324,-0.2707195596924672,149.4223896662394,33.66515264511109,0.0,0.0,0.0,0.0,300.5737527211507,800.8400538126626,195.7635196050008,3.562560666600863,0.0,250.12762591044108,7.629125634104709e-07,800.8405042012532,36.79276,3.05136
16-07-25,Ain Taya,0.028111524033981,300.66428451538087,0.0002955341854127861,9.181214057884154e-09,1.3018498547504955e-05,0.0,1.3718487995599088e-05,604.3613087972005,-74.96757338841756,1.6027429637809596,144.05279019673665,33.836651213963826,0.0,0.0,0.0,0.0,300.66428451538087,800.0411211649576,195.67973149617512,3.516863894462585,0.0,254.4594550450643,6.908077293458584e-07,800.0413233439128,36.79276,3.05136
16-07-26,Ain Taya,0.0264962690028672,301.7540766398112,5.547491418838036e-05,2.9939892341966176e-10,1.6254739519657355e-05,0.0,1.701686832499642e-05,603.650636291504,-81.38765153884887,7.493382936716079,125.0820684115092,41.97210254669189,0.0,0.0,0.0,0.0,301.7540766398112,799.1778391520182,195.52721932729088,3.4548376937707266,0.0,255.93780186971028,7.618302135729375e-07,799.1779001871745,36.79276,3.05136
16-07-27,Ain Taya,0.0262997391400858,303.5852292378744,3.610624022864309e-05,1.465491317418725e-10,1.81368834546447e-05,0.0,1.894074291612924e-05,602.9465090433756,-83.38676522572837,12.68494704167048,109.61908451716104,46.71734898885092,0.0,0.0,0.0,0.0,303.5852292378744,798.0139081319173,195.0673898061117,3.3150431682666146,0.0,252.41225821177164,8.037131749312938e-07,798.0139574686687,36.79276,3.05136
16-07-28,Ain Taya,0.0271333854257439,303.499843343099,0.0007388275009968007,3.781816407884738e-07,1.4349960550437876e-05,0.0,1.5371160626879526e-05,602.2363482157389,-73.64324045181274,6.755051666498185,126.34074618021648,37.91296319961548,0.0,0.0,8.00045274242563e-10,0.0,303.499843343099,796.9354942321777,194.69916286468504,3.307541537284851,0.0,244.65028222401932,6.430178049262234e-07,796.9362258911133,36.79276,3.05136
16-07-29,Ain Taya,0.0217909190493325,303.7996556599935,0.0009569049094958852,4.0420495170205113e-07,1.426568519112455e-05,0.0,1.527702759934376e-05,601.5213017781575,-72.98667647043865,7.93707050482432,125.44502197901409,37.68078891436259,0.0,0.0,5.7672139915550724e-09,0.0,303.7996556599935,796.1090276082357,194.58769385019937,3.35087903936704,0.0,244.04992338816325,6.071376176919329e-07,796.1099416097005,36.79276,3.05136
16-07-30,Ain Taya,0.0158061189926229,305.3813163757324,0.0005139894180805034,2.2065630337723506e-08,1.56662880423634e-05,0.0,1.6328501192219847e-05,600.8121508280436,-76.5650871594747,14.556589945157368,112.9725118001302,40.27424513498942,0.0,0.0,9.878725362328274e-12,0.0,305.3813163757324,795.2208246866862,194.40863335927327,3.2898367494344707,0.0,244.37254594167072,6.401454440863041e-07,795.2213177998862,36.79276,3.05136
16-07-31,Ain Taya,0.0199665990270053,306.2053684234619,0.0014917022538914,7.240171190877238e-07,1.786131983863015e-05,0.0,1.919099711358285e-05,600.1086842854817,-64.57811088562012,15.115635287761688,99.36483303705852,47.3346002737681,0.0,0.0,1.5178271843089654e-08,0.0,306.2053684234619,794.2973571777344,194.18862800598143,3.2616150627533598,0.0,226.4038152058919,6.056618808480964e-07,794.2988123575847,36.79276,3.05136
16-08-01,Ain Taya,0.0251960409805178,305.53068186442056,0.0037949245384273,1.1473308594152814e-06,1.447618202898108e-05,0.0,1.6236786336776277e-05,599.4522928873698,-52.29249529838562,3.362477808197339,121.37283493677776,40.04803403218586,0.0,0.0,2.2878894385495545e-08,0.0,305.53068186442056,793.4377265930175,193.98532524108887,3.249132856726646,0.0,217.06417293548583,6.132729018800316e-07,793.4414337158203,36.79276,3.05136
16-08-02,Ain Taya,0.0301323110703378,303.1455921173096,0.0006649910968311208,2.232539149475225e-08,1.2537703173620684e-05,0.0,1.3015868826945128e-05,598.8425544738769,-72.744460105896,-1.2476041960219544,140.17013975779213,32.10363667805989,0.0,0.0,0.0,0.0,303.1455921173096,792.9431159973144,194.1004952748617,3.34955985446771,0.0,243.7677308400472,4.558400335752388e-07,792.9437482198078,36.79276,3.05136
16-08-03,Ain Taya,0.0258596042403951,303.9716759999593,7.457710377517894e-05,6.073077270241088e-10,1.6111989960639524e-05,0.0,1.6646613918661993e-05,598.2359614054362,-86.70267906188964,7.193051125605901,116.85495144526163,41.05887405077617,0.0,0.0,0.0,0.0,303.9716759999593,792.1690038045247,193.9330931345622,3.229336871703466,0.0,251.81165091196692,5.340185721689854e-07,792.169119008382,36.79276,3.05136
16-08-04,Ain Taya,0.019956812611781,303.96193389892574,0.0011482837299505,6.297813013607841e-07,1.3182487915249416e-05,0.0,1.4227842549037937e-05,597.6343546549479,-74.52983541488648,3.6509308894475296,127.12018953959146,35.092974567413336,0.0,0.0,1.5610606651783598e-08,0.0,303.96193389892574,791.4010566711426,193.76669025421145,3.235170750816663,0.0,240.39151776631672,4.155757705219069e-07,791.4021965026856,36.79276,3.05136
16-08-05,Ain Taya,0.0268265784174824,303.09129308064774,0.0011619782080136,7.676984440744644e-08,1.1327836656012854e-05,0.0,1.1864964244523434e-05,597.0363151550292,-61.10924367904663,2.1139963994423545,150.7068129221598,29.264934015274047,0.0,0.0,1.2503374633108612e-09,0.0,303.09129308064774,790.9354815165202,193.89921995798747,3.3364740401506423,0.0,243.1973220825195,4.603573576085947e-07,790.9366678873697,36.79276,3.05136
16-08-06,Ain Taya,0.0405959310630957,300.66144510904945,0.0016125070501099,9.084855379833577e-08,1.134471904909636e-05,0.0,1.1962767920673892e-05,596.4461504618326,-62.246160888671874,-8.50775284767151,158.28603496551514,29.50616628328959,0.0,0.0,1.629105855655936e-09,0.0,300.66144510904945,790.4865043640136,194.040393447876,3.4019384423891705,0.0,241.5240998586019,5.27199812931182e-07,790.4881563822428,36.79276,3.05136
16-08-07,Ain Taya,0.0258027604082599,299.8235171000163,0.0004430236510719017,8.601746363338474e-09,1.110476981314908e-05,0.0,1.1400528683225276e-05,595.8673756917317,-65.18016786575318,-4.043750644723574,142.5813512802124,28.11940004825592,0.0,0.0,1.953501992691768e-11,0.0,299.8235171000163,789.9499488830565,194.0826062520345,3.388720514376958,0.0,231.8386614481608,2.871563539910693e-07,789.9504229227701,36.79276,3.05136
16-08-08,Ain Taya,0.0246592757524922,300.7503335316976,0.0015735449351874,1.0158520522551841e-07,1.060627311820402e-05,0.0,1.1038023039115312e-05,595.3036776224772,-62.411321226755774,0.1033880412035311,146.89554882049558,27.22528025309245,0.0,0.0,3.6908547202304146e-10,0.0,300.7503335316976,789.493291982015,194.18965746561688,3.4243835548559822,0.0,236.6321678797404,3.301645469226214e-07,789.4949071248373,36.79276,3.05136
16-08-09,Ain Taya,0.0281785383432482,300.871099472046,0.0001115039312026056,9.36146989325796e-10,1.0676257121152353e-05,0.0,1.1021898706076172e-05,594.7546170552571,-64.54537048339844,3.4129555910825724,147.06873143514,27.185512725512183,0.0,0.0,0.0,0.0,300.871099472046,789.0607246398926,194.3061492284139,3.4495543380578355,0.0,242.21711285909012,3.44706857161962e-07,789.0609029134116,36.79276,3.05136
16-08-10,Ain Taya,0.0424706802392999,300.1614701588948,0.0036634668775756,1.1803626397484852e-06,8.879398899352964e-06,0.0,1.0596545644148132e-05,594.2175885518393,-26.421754264831545,-2.1605645482738813,145.4490203857422,26.13637903531393,0.0,0.0,1.2939041202364442e-08,0.0,300.1614701588948,788.7903106689453,194.5727753957113,3.565566622217496,0.0,195.8460665384928,5.367833222876446e-07,788.7940383911131,36.79276,3.05136
16-08-11,Ain Taya,0.0451964891360451,299.4078666687012,0.0024208215259326,4.986660241475723e-07,1.1729779483478824e-05,0.0,1.295325189024273e-05,593.6928026835122,-52.05941670735677,-3.592943572998047,143.4186107635498,31.94919219811757,0.0,0.0,4.0515133128045855e-09,0.0,299.4078666687012,788.3900403340657,194.6972536087036,3.5244044860204062,0.0,223.8316333770752,7.248053892960904e-07,788.3925036112468,36.79276,3.05136
16-08-12,Ain Taya,0.0351633212994784,299.3250011444092,0.0013992298902545,1.383181486014351e-09,1.1379609266744712e-05,0.0,1.2145961738951882e-05,593.1870114644369,-71.59947741826376,-2.038178540269534,143.8472830454509,29.95801629225413,0.0,0.0,0.0,0.0,299.3250011444092,787.8299817403157,194.642932955424,3.4770940254131952,0.0,243.36404520670573,7.649700492842747e-07,787.8313387552897,36.79276,3.05136
16-08-13,Ain Taya,0.0307764171389862,299.51290321350103,0.000760312662744885,2.5436727931158844e-08,1.0537105257905449e-05,0.0,1.0971894532000684e-05,592.6858395894368,-70.05269584655763,1.1666628380616506,142.53005307515463,27.062178071339925,0.0,0.0,0.0,0.0,299.51290321350103,787.3460667928059,194.6602705001831,3.5049046327670417,0.0,240.81391264597576,4.093533673218038e-07,787.3468577067058,36.79276,3.05136
16-08-14,Ain Taya,0.0215831131907179,301.6529992421468,0.00021174129212037465,8.584298884460144e-09,1.1844294840557268e-05,0.0,1.2241493360913106e-05,592.1998474121094,-61.71283221244813,9.232633328437808,133.21978015899657,30.193644396464038,0.0,0.0,1.9478988999226413e-11,0.0,301.6529992421468,786.8403971354165,194.64052174886064,3.47143557270368,0.0,234.36203645070395,3.886148174508941e-07,786.8406150817871,36.79276,3.05136
16-08-15,Ain Taya,0.0190629700819651,302.4477811177572,0.0001844703752188555,2.1424429722203634e-09,1.1602041331570944e-05,0.0,1.1991880368592924e-05,591.7234479268392,-64.8650582631429,7.928075029452641,129.00378796259562,29.57797392209371,0.0,0.0,0.0,0.0,302.4477811177572,786.31537399292,194.5918748219808,3.45769133468469,0.0,231.3756322224935,3.876963620734012e-07,786.3155158996582,36.79276,3.05136
16-08-16,Ain Taya,0.0190035039636616,301.6252713521322,0.0018240157597271,3.8726950594517945e-07,1.005343005999748e-05,0.0,1.0749845027172944e-05,591.2513155619304,-45.79691138267517,2.765675520400206,124.86169125239054,26.514490660031637,0.0,0.0,5.415949226132237e-09,0.0,301.6252713521322,785.8882713317871,194.6370094299316,3.506396559874217,0.0,199.9391795476278,3.091442388659475e-07,785.890168762207,36.79276,3.05136
16-08-17,Ain Taya,0.015952044352889,303.18553911844884,0.001323913973465,3.276469646114796e-07,1.554762651873413e-05,0.0,1.6337130978172352e-05,590.7906725565592,-71.34113772710164,9.71118427912394,109.37710005442302,40.29553434054057,0.0,0.0,5.622385591819157e-09,0.0,303.18553911844884,785.3225105285644,194.53184858957923,3.396749506394069,0.0,230.72582416534425,4.618581585310218e-07,785.3238388061524,36.79276,3.05136
16-08-18,Ain Taya,0.0164596529289459,303.6913647969564,0.0006165463901803983,1.1173983377095929e-07,1.4556730286585662e-05,0.0,1.512251431374049e-05,590.3367434183756,-67.072993850708,9.07135197321574,116.3720286687215,37.29968280792236,0.0,0.0,2.060313173829949e-10,0.0,303.6913647969564,784.5173273722332,194.18060626983643,3.28802247941494,0.0,229.8177579243978,4.540449904065028e-07,784.5179740905762,36.79276,3.05136
16-08-19,Ain Taya,0.0146530743416709,304.82385088602695,0.0003664279103152997,1.6636044083047823e-08,1.5481867027726063e-05,0.0,1.595730585677302e-05,589.8772565205892,-72.569850730896,11.52970729668935,107.18951498667398,39.35869599978129,0.0,0.0,3.1582820264760243e-11,0.0,304.82385088602695,783.6992518107097,193.82193260192872,3.1932197242975238,0.0,230.6490123748779,4.588035792785216e-07,783.6995534261067,36.79276,3.05136
16-08-20,Ain Taya,0.01674992320283,304.8914683024089,0.0003859469778641748,3.4022815276202333e-08,1.4106006566786769e-05,0.0,1.458272478203071e-05,589.4121434529623,-74.78236026763918,8.59967602888743,110.76505231857298,35.96829743385315,0.0,0.0,4.9086280121587065e-11,0.0,304.8914683024089,782.9069325764973,193.49466196695963,3.1344219237566,0.0,230.1157648722331,4.4269651133845473e-07,782.9072090148926,36.79276,3.05136
16-08-21,Ain Taya,0.0309237271314486,302.5644775390625,0.0017398005834062,2.2014317864934202e-07,7.968125701533305e-06,0.0,8.779579909893679e-06,588.940291595459,-43.70689587593078,-2.7073880076408385,146.94838256835936,21.65483596324921,0.0,0.0,1.5817467637763151e-09,0.0,302.5644775390625,782.4512222290039,193.510960261027,3.287416923046112,0.0,209.6008960088094,5.913123931685266e-07,782.4530080159504,36.79276,3.05136
16-08-22,Ain Taya,0.0370382573067521,301.1355307261149,0.0014548527249038,1.02628119178864e-08,9.811918812374642e-06,0.0,1.0633758309571325e-05,588.4694129943848,-55.55364096959432,-5.068880297740301,147.17322374979656,26.228165181477863,0.0,0.0,0.0,0.0,301.1355307261149,782.1236989339193,193.65421663920088,3.3748466720183687,0.0,223.88077545166016,8.11577618242687e-07,782.1250851949056,36.79276,3.05136
16-08-23,Ain Taya,0.0272247378791992,300.3801542917887,0.0005531936744773702,1.9228868575887904e-08,9.921972400661616e-06,0.0,1.028764793697216e-05,588.0079391479493,-71.88786783218386,-2.8540597716967264,134.87055600484211,25.374481693903604,0.0,0.0,0.0,0.0,300.3801542917887,781.7070821126301,193.6991126378377,3.3757163931926093,0.0,229.27850799560545,3.464469187234679e-07,781.7076049804689,36.79276,3.05136
16-08-24,Ain Taya,0.0275964026882623,299.9861120859782,6.583262969191613e-05,4.0995976231805726e-10,1.0006957203737936e-05,0.0,1.029197972760206e-05,587.5577606201172,-77.83763125737507,-2.8963980495929715,130.3653934796651,25.38516716957092,0.0,0.0,0.0,0.0,299.9861120859782,781.3365592956542,193.7788106918335,3.3951993157466256,0.0,230.68999799092612,2.846111316623379e-07,781.3366449991862,36.79276,3.05136
16-08-25,Ain Taya,0.0230436866326878,300.50124270121256,4.306579442072689e-05,1.4154325128056442e-10,9.470452751732712e-06,0.0,9.728223903948671e-06,587.1180887858072,-70.55927273432413,2.3852924098571138,128.4640509923299,23.99466296037038,0.0,0.0,0.0,0.0,300.50124270121256,780.9781356811523,193.86004072825116,3.4186476846536005,0.0,225.407136853536,2.576295066688179e-07,780.9781898498535,36.79276,3.05136
16-08-26,Ain Taya,0.0194351992492253,302.05383593241373,0.0018287702570281,2.999001911400493e-07,1.0019951143173484e-05,0.0,1.0598737632487124e-05,586.6878946940104,-57.525914160410565,6.373867537577947,124.17298183441162,26.141786074638368,0.0,0.0,1.3306333657610762e-09,0.0,302.05383593241373,780.6229789733886,193.93500684102372,3.426131880283356,0.0,214.21479771931968,2.788874046662689e-07,780.6247469584147,36.79276,3.05136
16-08-27,Ain Taya,0.0188547972900172,302.2836451212565,0.0020255765906767,2.526334741996077e-07,9.836063823816709e-06,0.0,1.0364622016822976e-05,586.2674173990886,-54.86437042554219,4.79974210858345,119.55857073465982,25.56434070269267,0.0,0.0,1.096928139770678e-09,0.0,302.2836451212565,780.27672551473,194.00929679870603,3.4402358263731,0.0,204.7872812271118,2.759248995361692e-07,780.2787607828776,36.79276,3.05136
