date,city,LWdown_f_tavg,Psurf_f_tavg,Qair_f_tavg,RadT_tavg,Rainf_f_tavg,SnowCover_inst,SnowDepth_inst,Snowf_tavg,SoilMoi00_10cm_tavg,SoilMoi10_40cm_tavg,SoilMoi100_200cm_tavg,SoilMoi40_100cm_tavg,SoilTemp00_10cm_tavg,SoilTemp10_40cm_tavg,SoilTemp10_40cm_tavg,SoilTemp100_200cm_tavg,SoilTemp40_100cm_tavg,SWdown_f_tavg,SWE_inst,Swnet_tavg,Tair_f_tavg,Wind_f_tavg
15-04-01,Algeirs,317.45724296569824,101135.44427083332,0.007821329636499286,292.06831957499185,4.77551540522351E-6,0.0,0.0,0.0,0.28784605289498966,0.29038081131875515,0.3390223849564791,0.2878256527086099,291.8008416493734,290.71948839823403,290.71948839823403,289.1185713450114,289.8287186940511,262.03879013061527,0.0,224.48457215627033,290.682799021403,5.415964821974437
15-05-01,Algeirs,331.6390460968018,100953.34921875,0.00835536369898667,296.7425983428955,6.5211787424838495E-6,0.0,0.0,0.0,0.2593119212736686,0.24996517164011794,0.33695137351751325,0.2506395348658164,296.37829678853353,295.00402386983234,295.00402386983234,292.3268653869629,293.7736859639486,310.88146425882974,0.0,267.70137723286945,294.6333362579346,4.913212730487189
15-06-01,Algeirs,345.8066565195719,100911.17636718752,0.01028998923720792,299.77460149129234,3.089692203654219E-6,0.0,0.0,0.0,0.2600681632757187,0.23749681276579696,0.3371867482860883,0.23801485411822798,299.350325012207,297.83749122619633,297.83749122619633,294.3373970031738,296.1508483886718,337.5081513722738,0.0,292.0920646667481,296.6191092173259,4.448274467388788
15-07-01,Algeirs,369.3312217712402,100703.60139973958,0.011499532269469152,305.6104128519694,0.0,0.0,0.0,0.0,0.23985682105024658,0.2317406583577394,0.33459776664773627,0.23242358254889647,305.1748430887858,303.4497821807861,303.4497821807861,297.8942174275716,301.02271588643396,334.7265099843343,0.0,289.17113609313964,302.51159655253093,4.535465139150619
15-08-01,Algeirs,386.92507222493487,100668.66692708332,0.013863557976825786,303.9391165415446,2.1819687759716543E-6,0.0,0.0,0.0,0.24553401805460454,0.22997605800628662,0.33305969672898444,0.23050487240155537,303.8110780080159,303.2601867675781,303.2601867675781,300.10240478515624,302.18115183512367,260.3349521636963,0.0,224.8232264836629,301.22327257792153,4.358481534322103
15-09-01,Algeirs,365.5178805033366,100780.14104817709,0.011849035955189416,299.7329778035482,5.32821199120311E-6,0.0,0.0,0.0,0.26820425353944305,0.2303746903936068,0.3334618226935466,0.2305947497487068,299.8236256917317,300.10385144551594,300.10385144551594,299.5603242238363,300.2209781646729,222.40550855000814,0.0,192.630483118693,297.67268638610847,4.515507509311039
15-10-01,Algeirs,350.5108932495117,100804.20569661458,0.010216570273041724,295.5749849955241,2.6443565851271462E-5,0.0,0.0,0.0,0.3029026724398136,0.25998218829433123,0.33860499560832974,0.23414114179710546,295.71638755798335,296.2153537750244,296.2153537750244,297.4374546051026,296.9064385732015,170.0051653544108,0.0,150.14605490366617,294.5375592549642,4.662998672326405
15-11-01,Algeirs,319.3522391001384,101535.59508463542,0.008335835696198045,290.21860783894857,2.7878430470688426E-5,0.0,0.0,0.0,0.31600074693560604,0.3079265593240659,0.3414337190488974,0.2480108595142762,290.5212649027506,291.64294598897294,291.64294598897294,294.53891944885254,292.97134437561033,134.22254428863525,0.0,119.1019897143046,290.11012242635087,4.269633692502976
15-12-01,Algeirs,301.6351760864258,102203.66145833331,0.006412159069441259,287.6541498819987,1.476073523463128E-5,0.0,0.0,0.0,0.3075507136682669,0.3013234678655863,0.33977848490079243,0.253269108881553,287.84916508992507,288.6509839375814,288.6509839375814,291.2531932830811,289.6354240417481,107.74990043640136,0.0,95.45252253214518,288.6818407694499,3.942383099595705
16-01-01,Algeirs,304.80360844930016,101475.28261718749,0.006675206675815085,287.423604329427,2.5426695924579692E-5,0.0,0.0,0.0,0.3119867172092199,0.30902450941503046,0.340023293842872,0.2626221369951963,287.579186630249,288.1570873260498,288.1570873260498,289.7451730092367,288.7301732381185,116.12744229634603,0.0,100.8812731742859,287.8983395894369,6.420199678341548
16-02-01,Algeirs,305.304423268636,101203.643359375,0.006544732048253839,287.0286478678385,3.6188973444950535E-5,0.0,0.0,0.0,0.32658345686892665,0.31225774362683295,0.3415731471031904,0.2686245492349068,287.18177579243974,287.7237258911133,287.7237258911133,288.996044031779,288.20166015625,144.78211873372396,0.0,124.03149824142456,287.1757294972737,8.12396125594775
16-03-01,Algeirs,300.26500790913894,100766.07067057291,0.006412285220964501,286.86764704386394,3.921973784599686E-5,0.0,0.0,0.0,0.324833766122659,0.3216324801246325,0.34099198207259174,0.2995285032937924,286.8401629130046,287.03889147440594,287.03889147440594,288.19027493794755,287.3663580576579,196.97148621877034,0.0,167.43822218577066,286.50010821024574,5.896064891417821
16-04-01,Algeirs,322.5962334950765,100556.94462890625,0.00788180404730762,291.12976353963217,2.0909662384838158E-5,0.0,0.0,0.0,0.3080240954955419,0.30004733440776665,0.3387296912570794,0.2888074963043133,291.0104782104492,290.408211517334,290.408211517334,289.35387967427573,289.82424443562826,246.5911479949951,0.0,211.2910358428955,289.8709904988607,4.813506124416987
16-05-01,Algeirs,329.78956934611,100721.34104817707,0.00881235171497489,294.5394780476888,1.1223581812676759E-5,0.0,0.0,0.0,0.2857363447546959,0.273457437256972,0.3385409604758024,0.2636083334684372,294.23990262349446,293.13173535664873,293.13173535664873,291.24146258036296,292.15585339864094,294.7464120229085,0.0,253.83639647165933,292.6386170705159,4.88142670194308
16-06-01,Algeirs,349.7578267415364,100782.91246744791,0.009991277486551552,299.9731872558594,4.326739580543896E-6,0.0,0.0,0.0,0.25671260207891466,0.24554513134062292,0.3360141480962436,0.2432980532447497,299.5473320007324,297.9573079427083,297.9573079427083,294.20495999654133,296.21955248514814,323.5436564127604,0.0,280.01413955688474,297.1953896840413,4.349431292215983
16-07-01,Algeirs,363.8351425170899,100851.25026041667,0.011548315128311514,303.1425371805827,9.902292115763581E-7,0.0,0.0,0.0,0.2485979378223419,0.23553109814723333,0.3340117012461027,0.2353146114697059,302.8010819753011,301.4946557362874,301.4946557362874,297.17127087910967,299.6484573364258,331.78132146199545,0.0,286.6216898600261,299.9890190124512,5.125540635983149
16-08-01,Algeirs,363.09317105611166,100957.87366536459,0.012079269827033081,302.404816309611,0.0,0.0,0.0,0.0,0.23945089802145955,0.231556494658192,0.33169226969281834,0.23169349829355876,302.28462855021155,301.74829737345374,301.74829737345374,298.9235502878825,300.7445192972819,302.3053153991699,0.0,261.0691697438558,299.5909063975016,4.995130928357442
16-09-01,Algeirs,358.6553840637207,101024.70846354167,0.01128624591898794,299.8978295644124,5.745397474280859E-6,0.0,0.0,0.0,0.2526292925079664,0.23065758297840752,0.3309916699926059,0.23067587291200956,299.93071556091314,300.0114124298095,300.0114124298095,298.98459726969395,299.8692635854086,229.12464548746746,0.0,198.4252814610799,297.9142710367839,4.128966136773427
