date,city,ACond_tavg,AvgSurfT_tavg,CanopInt_tavg,ECanop_tavg,ESoil_tavg,EvapSnow_tavg,Evap_tavg,GWS_tavg,Lwnet_tavg,Qg_tavg,Qh_tavg,Qle_tavg,Qsb_tavg,Qsm_tavg,Qs_tavg,SnowDepth_tavg,SnowT_tavg,SoilMoist_P_tavg,SoilMoist_RZ_tavg,SoilMoist_S_tavg,SWE_tavg,Swnet_tavg,TVeg_tavg,TWS_tavg
14-03-10,Bhopal,0.012521934100214724,294.4366475547232,0.011560288097944139,1.059149847992373E-6,1.987673430434133E-5,0.0,2.9885774686006444E-5,941.5344498797159,-49.81255886419032,1.2805027408389056,36.25096278849656,73.71326410091989,0.0,0.0,5.720336127539917E-6,0.0,294.4366475547232,1250.4026262236805,308.86814812140733,6.481844815781446,0.0,161.05816974484821,8.949889019003591E-6,1250.4141712964067
14-03-11,Bhopal,0.011993359782869313,296.61032547989515,0.009730841282554484,6.32678322234384E-7,1.9322154184180352E-5,0.0,3.303212326307965E-5,940.9411057883162,-50.24329323497244,9.933829000325705,50.252705166979545,81.47372709444868,0.0,0.0,3.5882586574321363E-7,0.0,296.61032547989515,1249.3618997713413,308.4208140179394,6.142714936558793,0.0,191.90675369510805,1.3077290658864185E-5,1249.3716479045588
14-03-12,Bhopal,0.009250019687394482,296.50385213092096,0.0031304767484752064,1.9463527931187526E-7,2.1746694900263344E-5,0.0,3.757124947023988E-5,940.3433509144356,-67.63820262071563,2.995936692003312,36.382614986683286,92.66950152172305,0.0,0.0,8.944922085900901E-10,0.0,296.50385213092096,1247.1644619577298,306.82110068468546,5.864143600308798,0.0,199.6837245972176,1.562992066667688E-5,1247.167575619085
14-03-13,Bhopal,0.010327829036679937,296.9207565803838,0.004929616986499432,1.9389353561018505E-7,1.8241064543968325E-5,0.0,3.0086957710919683E-5,939.6914616406449,-55.70312584900275,6.916663021576114,53.53126130065298,74.20948333275027,0.0,0.0,1.0704330542889396E-8,0.0,296.9207565803838,1244.7636584770387,305.0722841092241,5.872299264601575,0.0,190.36188567556985,1.1651999032223309E-5,1244.76866881828
14-03-14,Bhopal,0.009077201418510478,297.885594902969,0.0013966153021352894,7.857182764938235E-8,2.0659636473697253E-5,0.0,3.367252157119314E-5,938.9614557405798,-60.07426994602855,8.393216036684146,47.69371789451537,83.05327081292624,0.0,0.0,0.0,0.0,297.885594902969,1242.354402619649,303.39301331062626,5.785769656906284,0.0,199.21645870053672,1.293431419219452E-5,1242.3558551819342
14-03-15,Bhopal,0.008797455718172942,298.9933935956257,2.357192816720552E-4,2.1459379033235785E-9,2.2850903853277406E-5,0.0,3.607821236443218E-5,938.154499705245,-57.780022946799676,10.453130697816368,38.42223754743251,88.98691125420052,0.0,0.0,0.0,0.0,298.9933935956257,1239.696097025057,301.54157278789734,5.695399099249181,0.0,195.64500047327053,1.3225165431078226E-5,1239.696315734367
14-03-16,Bhopal,0.008556601685108389,299.41955845530435,1.3919219996544013E-4,7.535488301548946E-10,2.43314365548955E-5,0.0,3.75920365003389E-5,937.2666439273494,-66.68610158780724,8.081748985662692,37.403568754351234,92.7207599422796,0.0,0.0,0.0,0.0,299.41955845530435,1236.8593877776852,299.59270675783233,5.607979532179793,0.0,204.8909328119542,1.3259844442798315E-5,1236.8594852850688
14-03-17,Bhopal,0.008657870528371475,299.51820885262833,9.655352411156367E-5,3.9277137439584714E-10,2.612941343650755E-5,0.0,3.854587977202311E-5,936.298103394547,-66.89303670278409,6.289132264571459,33.977826612751656,95.07341729916209,0.0,0.0,0.0,0.0,299.51820885262833,1233.9638097499444,297.66576639811194,5.5300239334261505,0.0,202.2310105145462,1.2416074138108217E-5,1233.9639758598514
14-03-18,Bhopal,0.009973745916144758,298.3060718629418,7.155873287949244E-5,2.4789696804170133E-10,2.620679739206898E-5,0.0,3.689720189897817E-5,935.2528220075901,-73.81439268685936,0.1278147850757298,41.373924608153054,91.00695287502879,0.0,0.0,0.0,0.0,298.3060718629418,1231.079508587597,295.82670590160336,5.465922117233276,0.0,206.3177668873857,1.069015646441208E-5,1231.0795730962986
14-03-19,Bhopal,0.008698628929526947,297.06798978355846,5.6867270462881735E-5,1.3668716875387069E-10,2.564418417289455E-5,0.0,3.510163132221618E-5,934.1400277362604,-92.91252264937731,-2.504855311861853,41.21278000071766,86.57817636660444,0.0,0.0,0.0,0.0,297.06798978355846,1228.3649648030598,294.22493911371,5.433347739824434,0.0,218.19725214950438,9.457309228701792E-6,1228.365034025859
