date,city,ACond_tavg,AvgSurfT_tavg,CanopInt_tavg,ECanop_tavg,ESoil_tavg,EvapSnow_tavg,Evap_tavg,GWS_tavg,Lwnet_tavg,Qg_tavg,Qh_tavg,Qle_tavg,Qsb_tavg,Qsm_tavg,Qs_tavg,SnowDepth_tavg,SnowT_tavg,SoilMoist_P_tavg,SoilMoist_RZ_tavg,SoilMoist_S_tavg,SWE_tavg,Swnet_tavg,TVeg_tavg,TWS_tavg
10-01-01,Algeirs,0.08299349372585615,286.6875447591146,0.017668187501840297,6.106833296826154E-6,1.4559324089683891E-5,0.0,2.1869163181994132E-5,655.3900764465332,-54.342834647496545,-11.430156230926512,-25.46199334065119,53.940294345219925,0.0,0.0,1.845113985154967E-6,0.0,286.6875447591146,889.6184712727865,234.2284963607788,5.058322377999624,0.0,71.38651072184244,1.203006550080469E-6,889.6362403869629
10-01-02,Algeirs,0.03393281288444995,286.3363574981689,0.013591946909825008,2.2207117079157493E-6,8.06073007690126E-6,0.0,1.2058373946880845E-5,655.7853108723959,-49.610187975565594,-11.082602862517037,4.840276420085381,29.741976253191634,0.0,0.0,1.1305673481842858E-7,0.0,286.3363574981689,889.9811098734538,234.19573364257812,4.77039776245753,0.0,73.10071709950765,1.7769310138267732E-6,889.9946431477864
10-01-03,Algeirs,0.01735557057739546,285.9443291982015,0.0023653462276949236,2.5693787941705178E-8,6.582051912573661E-6,0.0,9.310745410099723E-6,656.0912607828775,-65.548130941391,-5.941080498695373,13.228863354523977,22.96495625972748,0.0,0.0,0.0,0.0,285.9443291982015,889.4382525126139,233.34699376424152,4.729158182938893,0.0,95.80367492039997,2.70300031388615E-6,889.4406394958496
10-01-04,Algeirs,0.019539018992024162,288.11314137776696,0.0024531712280198314,1.1323878429022234E-7,1.065910642334226E-5,0.0,1.412365221919269E-5,656.2808868408205,-53.33079865773519,5.0210379481315615,-4.2100277225176495,34.83598869641622,0.0,0.0,1.852611171508182E-8,0.0,288.11314137776696,888.6470733642578,232.3662077585856,4.674092461665471,0.0,88.98626400629678,3.3513081821941643E-6,888.6495580037436
10-01-05,Algeirs,0.059150853628913556,287.4618605295817,0.020186545723117885,4.647593582755386E-6,1.3192497389506267E-5,0.0,1.9886897325704923E-5,656.4155909220377,-42.78689452807108,-4.772042000293732,-14.75071758131186,49.051027822494504,0.0,0.0,1.9050583593601307E-6,0.0,287.4618605295817,889.6583590189616,233.24274158477783,5.058010617891948,0.0,72.31433057785034,2.0468057783773477E-6,889.6785067240397
10-01-06,Algeirs,0.04975670220640799,286.49272460937505,0.02282875712650518,5.407976815755925E-6,9.748256532778519E-6,0.0,1.640205307467113E-5,656.6923426310221,-54.088521003723145,-9.017271812756857,-13.91039396127065,40.4556605497996,0.0,0.0,8.612601663552747E-7,0.0,286.49272460937505,891.2596527099608,234.56737715403239,4.974011488755544,0.0,71.61018234888712,1.2458206496053965E-6,891.2825421651204
10-01-07,Algeirs,0.050532620508844654,286.99289995829264,0.006702085157545903,1.116118389414093E-6,1.4675179158984974E-5,0.0,1.933620230829547E-5,657.0348607381185,-57.74126227696736,-0.012669644985968868,-28.188712342580157,47.69274082183838,0.0,0.0,4.697088306452694E-8,0.0,286.99289995829264,890.76662012736,233.73169161478683,4.6667467057704926,0.0,77.23818848927816,3.544906195429575E-6,890.7732414245605
10-01-08,Algeirs,0.08305014837533235,282.72551956176756,0.012197035500624528,3.426218088028084E-6,1.6124415158932E-5,0.0,2.0138428764463847E-5,657.2270785013834,-74.38370714187622,-27.014927728970846,-4.057696775595347,49.67143192291259,0.0,0.0,8.692845568702977E-7,0.0,282.72551956176756,890.1820493062337,232.9550537745158,4.83099570274353,0.0,92.96716566085816,5.877956274010407E-7,890.194341023763
10-01-09,Algeirs,0.09648149978990356,279.69649073282875,0.010944995536313703,3.031406289248177E-6,1.8390743889540317E-5,0.0,2.142214880980949E-5,657.4249371846518,-70.4321763197581,-22.870640826225284,-14.830818057060242,52.83773059844971,0.0,0.0,2.2991170709474318E-6,0.0,279.69649073282875,891.8757692972817,234.45088698069256,5.1244154334068295,0.0,85.56872946421306,9.844141563761933E-14,891.8867599487304
10-01-10,Algeirs,0.038520631132026514,282.30733795166014,0.010060187242925166,1.0602128327263928E-6,1.3691086379215751E-5,0.0,1.578745183602829E-5,657.8285382588705,-55.74664160410563,-3.748605906963348,2.549247329433759,38.939750353495285,0.0,0.0,1.3035732570424823E-7,0.0,282.30733795166014,892.7485682169596,234.92013619740803,4.758442262808482,0.0,93.49721539815266,1.0361533559451647E-6,892.7586992899576
10-01-11,Algeirs,0.045706607711811856,284.3640604654948,0.05677265180274844,5.34857824353215E-6,5.606548021811856E-6,0.0,1.1115191038394793E-5,658.2643211364747,-17.690794718265533,-0.5133345815256083,-9.584834773341816,27.415616599718728,0.0,0.0,1.1452187398693544E-5,0.0,284.3640604654948,896.1614692687989,237.89714056650797,5.566668051481247,0.0,35.00821572939555,1.6006501182275204E-7,896.2182174682617
10-01-12,Algeirs,0.04542467754023771,286.56803983052566,0.05767725848903259,5.4700457819005045E-6,9.513136812226246E-6,0.0,1.66713064193876E-5,659.4072542826335,-27.081463130315143,8.758846759796143,-5.150322591265043,41.11977543830872,0.0,0.0,1.1472969364471435E-6,0.0,286.56803983052566,900.8273073832194,241.42000579833984,5.093789442380269,0.0,71.82214845021566,1.6881229683463061E-6,900.8849754333497
10-01-13,Algeirs,0.05338091859593988,287.04801712036135,0.012464772133777537,2.944670491918562E-6,1.4579053538454898E-5,0.0,2.092468968536802E-5,660.67769724528,-57.918021392822276,-1.942006874581178,-4.3725950320561715,51.61074902216594,0.0,0.0,1.3483050238960459E-6,0.0,287.04801712036135,901.9557103474936,241.2779946009318,5.026782282193501,0.0,103.20722290674846,3.4009652173002296E-6,901.968175760905
10-01-14,Algeirs,0.0762600258924067,288.38050168355306,0.025510907669862113,6.07901610389187E-6,1.6382503292788898E-5,0.0,2.683310384933672E-5,661.9568969726562,-40.70082365671794,4.700967313845952,-24.191547469298044,66.1838521003723,0.0,0.0,4.922173551828261E-6,0.0,288.38050168355306,905.0315032958985,243.0746446609497,5.384537974993388,0.0,87.3921196937561,4.3715820860749466E-6,905.0570457458496
10-01-15,Algeirs,0.05852633750376602,284.4009180704752,0.042666880118971066,5.432093462331977E-6,1.2022130480697037E-5,0.0,1.7789062769679728E-5,663.5407974243166,-25.359609448909758,-15.863582531611122,-18.355248615145687,43.876720714569096,0.0,0.0,1.7270246651908867E-5,0.0,284.4009180704752,911.2769284566244,247.73607794443765,5.744171547889709,0.0,35.008755429585776,3.3483804955380943E-7,911.3195711771648
10-01-16,Algeirs,0.021411603192488353,283.86573295593263,0.03530758530832827,1.0995334425463928E-6,9.60329720480028E-6,0.0,1.4115990787407402E-5,665.7419525146485,-71.92911882400513,-7.833396353324255,2.171712683637937,34.81708976427714,0.0,0.0,2.2720012052279693E-10,0.0,283.86573295593263,914.1321413675943,248.39011866251627,5.0431044360001875,0.0,101.08734321594237,3.413159243829493E-6,914.167355855306
10-01-17,Algeirs,0.022271455746764937,285.3484734853108,0.0010387694710516373,1.1999570037612983E-8,1.3108275042365374E-5,0.0,1.8407023731015215E-5,667.5844985961915,-76.59940999348959,-2.197310814261437,-13.641494175791738,45.40092438062032,0.0,0.0,0.0,0.0,285.3484734853108,912.7708150227865,245.1862454732259,4.910279812415441,0.0,106.15988849004108,5.286748194066603E-6,912.7717915852866
10-01-18,Algeirs,0.012545264741250626,286.0007066090902,0.0013812475619488396,7.833276391422394E-9,7.174806470781428E-6,0.0,1.1472138002469972E-5,668.9397102355957,-64.87980616887411,-1.0061557717621326,15.98715941508611,28.29603306452433,0.0,0.0,6.753897379198189E-12,0.0,286.0007066090902,911.7398429870605,242.80020122528074,4.927799020210902,0.0,108.15536603927612,4.289500787990618E-6,911.741275024414
