date,city,water,trees,grass,flooded_vegetation,crops,shrub_and_scrub,built,bare,snow_and_ice,label
20-03-05,Baraki,0.05231794529514534,0.0861798150502103,0.07268177899669548,0.035133976678666946,0.19703488050095097,0.06411620178014502,0.3045739304778168,0.05448099997545651,0.036670171584152304,4.734861066437352
20-03-06,Baraki,,,,,,,,,,
20-03-07,Baraki,,,,,,,,,,
20-03-08,Baraki,0.05850609120043279,0.16805947436424729,0.07087052049291331,0.03419406869463235,0.14452888153646185,0.09700860741377124,0.2097150482810874,0.06659118954065889,0.03408195086685187,4.081654103726836
20-03-09,Baraki,,,,,,,,,,
20-03-10,Baraki,0.06119169984816033,0.11212901412200402,0.05880273367016106,0.03571298678704883,0.17837371172539304,0.06485594058437501,0.3098447176229997,0.049737888344344984,0.03747044924938069,4.517275025502282
20-03-11,Baraki,,,,,,,,,,
20-03-12,Baraki,,,,,,,,,,
20-03-13,Baraki,,,,,,,,,,
20-03-14,Baraki,,,,,,,,,,
20-03-15,Baraki,0.061188593357113755,0.08339019178007417,0.05831732960697236,0.034795750870148946,0.17285054468554967,0.06198007169512354,0.35525825029384744,0.0506104950156694,0.03636412578984467,4.886923100701711
20-03-16,Baraki,,,,,,,,,,
20-03-17,Baraki,,,,,,,,,,
20-03-18,Baraki,,,,,,,,,,
20-03-19,Baraki,,,,,,,,,,
20-03-20,Baraki,0.0526427920712167,0.07129711208371249,0.04511275853742862,0.03691052822586337,0.20901335754396705,0.0640920501145304,0.3441763892081554,0.060839693788719236,0.04133867282368503,4.894893597079974
20-03-21,Baraki,,,,,,,,,,
20-03-22,Baraki,,,,,,,,,,
20-03-23,Baraki,,,,,,,,,,
20-03-24,Baraki,,,,,,,,,,
20-03-25,Baraki,,,,,,,,,,
20-03-26,Baraki,,,,,,,,,,
20-03-27,Baraki,,,,,,,,,,
20-03-28,Baraki,,,,,,,,,,
20-03-29,Baraki,,,,,,,,,,
20-03-30,Baraki,0.05257243826970477,0.09553975638639442,0.061541290792462754,0.03395994098640333,0.1730678225000212,0.07380008726943904,0.32813071081413514,0.051721157037126764,0.03599787933975277,4.7886073274684735
20-03-31,Baraki,,,,,,,,,,
20-04-01,Baraki,,,,,,,,,,
20-04-02,Baraki,0.0673034047535512,0.1613379319196802,0.05907626126814738,0.03488650065777935,0.1406539847715992,0.09334449958788593,0.23223273648020357,0.05755925646435652,0.037722589849667844,4.106353851963745
20-04-03,Baraki,,,,,,,,,,
20-04-04,Baraki,0.06167896837252346,0.10792312575209795,0.08154629481072558,0.03816035673864704,0.16512436486687795,0.07251728370588707,0.292863471696247,0.04865817536941267,0.03662047209673252,4.662026964521271
20-04-05,Baraki,,,,,,,,,,
20-04-06,Baraki,,,,,,,,,,
20-04-07,Baraki,0.05579747764761752,0.16339875928785616,0.06442047239107221,0.03458975068177426,0.13976485024565033,0.11294743206075897,0.20911497607035787,0.07086454637874813,0.03580250375632018,4.1940591628820405
20-04-08,Baraki,,,,,,,,,,
20-04-09,Baraki,,,,,,,,,,
20-04-10,Baraki,,,,,,,,,,
20-04-11,Baraki,,,,,,,,,,
20-04-12,Baraki,,,,,,,,,,
20-04-13,Baraki,,,,,,,,,,
20-04-14,Baraki,,,,,,,,,,
20-04-15,Baraki,,,,,,,,,,
20-04-16,Baraki,,,,,,,,,,
20-04-17,Baraki,,,,,,,,,,
20-04-18,Baraki,,,,,,,,,,
20-04-19,Baraki,,,,,,,,,,
20-04-20,Baraki,,,,,,,,,,
20-04-21,Baraki,,,,,,,,,,
20-04-22,Baraki,,,,,,,,,,
20-04-23,Baraki,,,,,,,,,,
20-04-24,Baraki,0.05339500579116924,0.09607367285176115,0.08004098363538453,0.03718212862600254,0.15524333101002255,0.077546800842152,0.31996170848167943,0.05317188889443046,0.03684257370122302,4.739480175334776
20-04-25,Baraki,,,,,,,,,,
20-04-26,Baraki,,,,,,,,,,
20-04-27,Baraki,,,,,,,,,,
20-04-28,Baraki,,,,,,,,,,
20-04-29,Baraki,0.046334255560189073,0.09728283553877616,0.06704716447411854,0.03451630511676163,0.1602112166918601,0.07668702907206748,0.33534071352768197,0.054218070429118755,0.03796694894797183,4.876916448242433
20-04-30,Baraki,,,,,,,,,,
20-05-01,Baraki,,,,,,,,,,
20-05-02,Baraki,0.06631090968806996,0.13396001126321427,0.06685540645336724,0.03430806076013154,0.16379895909806394,0.09879951539076855,0.22758375431310265,0.05895881615272038,0.035318630121119673,4.172594594594591
20-05-03,Baraki,,,,,,,,,,
20-05-04,Baraki,0.04932821906172319,0.07902751538540038,0.0867629489940471,0.03669823253118625,0.22209557311893507,0.09652621501176838,0.2196964907290836,0.07066459822464952,0.04157814488292549,4.571575643440048
20-05-05,Baraki,,,,,,,,,,
20-05-06,Baraki,,,,,,,,,,
20-05-07,Baraki,,,,,,,,,,
20-05-08,Baraki,,,,,,,,,,
20-05-09,Baraki,,,,,,,,,,
20-05-10,Baraki,,,,,,,,,,
20-05-11,Baraki,,,,,,,,,,
20-05-12,Baraki,0.04699755061174158,0.12500872932367144,0.07592926663348291,0.0345417796511456,0.18091470859017245,0.11504217414428372,0.20125033737652867,0.07751049592361911,0.03808753571336822,4.232625411937018
20-05-13,Baraki,,,,,,,,,,
20-05-14,Baraki,,,,,,,,,,
20-05-15,Baraki,,,,,,,,,,
20-05-16,Baraki,,,,,,,,,,
20-05-17,Baraki,,,,,,,,,,
20-05-18,Baraki,,,,,,,,,,
20-05-19,Baraki,0.04955570041631561,0.06884363282215386,0.06459859113820092,0.03356587865538499,0.19530158760690874,0.07913978830869497,0.3211326500269997,0.06268514671272772,0.039421476629672804,4.892079861057428
20-05-20,Baraki,,,,,,,,,,
20-05-21,Baraki,,,,,,,,,,
20-05-22,Baraki,0.04820475439568401,0.11751672656682771,0.06444165023671283,0.03106400666023422,0.18497218602898324,0.10916854989846111,0.21661087750235125,0.08428851019616626,0.0393413531980947,4.422091936990625
20-05-23,Baraki,,,,,,,,,,
20-05-24,Baraki,0.0478475714642327,0.06320386589208495,0.06679738413433069,0.033448385083682294,0.19276975887608935,0.07969260202153096,0.3221028949998785,0.068495102071783,0.04101248695102467,4.940156450304791
20-05-25,Baraki,,,,,,,,,,
20-05-26,Baraki,,,,,,,,,,
20-05-27,Baraki,0.053020191026764335,0.12916067953431362,0.052801459564019375,0.03471169951130397,0.17433034747608203,0.10174972261274777,0.23718269001605258,0.0747811222690727,0.04049385221951861,4.166393545947306
20-05-28,Baraki,,,,,,,,,,
20-05-29,Baraki,0.05010863963359278,0.06128091641129197,0.049044982041870654,0.03289946739198405,0.21541001386163294,0.07933844488503339,0.31448518814552817,0.07423218755499926,0.04122189600509867,4.905556915544679
20-05-30,Baraki,,,,,,,,,,
20-05-31,Baraki,,,,,,,,,,
20-06-01,Baraki,0.04765789263982959,0.11565662397130361,0.0487387873575495,0.034024875350610606,0.1815558754987836,0.11027434855257,0.23546596733859898,0.08610777154621012,0.041926780942673714,4.4001539182225775
20-06-02,Baraki,,,,,,,,,,
20-06-03,Baraki,0.04914907750988135,0.05612383974498255,0.05722385475537028,0.03358698293826409,0.20127732591969863,0.08477153606248763,0.3173476919577357,0.0779249131208678,0.04135244073293951,4.916299695026052
20-06-04,Baraki,,,,,,,,,,
20-06-05,Baraki,,,,,,,,,,
20-06-06,Baraki,,,,,,,,,,
20-06-07,Baraki,,,,,,,,,,
20-06-08,Baraki,0.06387196187796053,0.04648477365740487,0.047698814642191494,0.03127662861806621,0.24220487367109114,0.06826266446422675,0.3126339027752933,0.06650550372643083,0.04186933550237917,4.755593048759913
20-06-09,Baraki,,,,,,,,,,
20-06-10,Baraki,,,,,,,,,,
20-06-11,Baraki,0.036706342358474996,0.10759668057868796,0.055243775130803814,0.029220467562824766,0.19312513161144462,0.10860978608885122,0.23493729750304404,0.09378756194045017,0.04281527294665735,4.580119792718216
20-06-12,Baraki,,,,,,,,,,
20-06-13,Baraki,0.04859339093478008,0.05882513563211175,0.05624384325837816,0.032293309486708006,0.18975128722195564,0.08509500590658593,0.3231676141000329,0.08200726817554231,0.041560724533960106,4.963027669980468
20-06-14,Baraki,,,,,,,,,,
20-06-15,Baraki,,,,,,,,,,
20-06-16,Baraki,,,,,,,,,,
20-06-17,Baraki,,,,,,,,,,
20-06-18,Baraki,,,,,,,,,,
20-06-19,Baraki,,,,,,,,,,
20-06-20,Baraki,,,,,,,,,,
20-06-21,Baraki,0.04065554929626668,0.108296312405612,0.05079630416814547,0.03052877221306039,0.17912340345234717,0.11301186880401613,0.24404363982802965,0.091614327567277,0.04318321566859038,4.611656106268693
20-06-22,Baraki,,,,,,,,,,
20-06-23,Baraki,0.048064843368678827,0.05685690547750526,0.05420699769708074,0.031711278113061805,0.19480944679235923,0.08910741373183045,0.312861328101768,0.08769436669698379,0.041628142322841885,4.957534136974611
20-06-24,Baraki,,,,,,,,,,
20-06-25,Baraki,,,,,,,,,,
20-06-26,Baraki,,,,,,,,,,
20-06-27,Baraki,,,,,,,,,,
20-06-28,Baraki,0.049967009530678085,0.059803228415147576,0.04474579465778521,0.03131125213234196,0.20663394545014752,0.0865808992348595,0.30985372683494183,0.08949088823265838,0.04146477001124922,4.938900828192561
20-06-29,Baraki,,,,,,,,,,
20-06-30,Baraki,,,,,,,,,,
20-07-01,Baraki,0.044494441969302606,0.08838476758563776,0.04340098135396304,0.03970953231492825,0.21832455443410886,0.15562615445123382,0.1209449296438305,0.16925406304787358,0.043191045159970895,4.446058334309476
20-07-02,Baraki,,,,,,,,,,
20-07-03,Baraki,0.05221415519339679,0.04817761448763651,0.04109369801501588,0.03394811835944604,0.19996330126360062,0.09379460712307755,0.2879262054086865,0.12714971107973352,0.04344928724059591,5.128345716002819
20-07-04,Baraki,,,,,,,,,,
20-07-05,Baraki,,,,,,,,,,
20-07-06,Baraki,0.049509955922528354,0.1080099219746938,0.04972558823542391,0.029543023509861172,0.15960572687757893,0.12257063868522729,0.23164127713801078,0.10851560423730999,0.03927256797239011,4.5199187122996
20-07-07,Baraki,,,,,,,,,,
20-07-08,Baraki,0.05106477882894511,0.05902938539667615,0.04328302317815098,0.03157029068997598,0.19958409499999047,0.08815656120731173,0.3080650998320945,0.09797086858070633,0.042146988872294976,5.011807026494947
20-07-09,Baraki,,,,,,,,,,
20-07-10,Baraki,,,,,,,,,,
20-07-11,Baraki,0.049022238204773305,0.10197415024866391,0.04548304049232476,0.032359670919222205,0.17743072568259857,0.12421696580561935,0.21459342494504946,0.11671281894091166,0.04154684678395312,4.673212677570226
20-07-12,Baraki,,,,,,,,,,
20-07-13,Baraki,0.05099435833256469,0.04533321573697359,0.03347469761610344,0.03113421083747128,0.07457886718214267,0.05866191545034031,0.5380565123191612,0.0850038754877904,0.040468792540808575,5.727934895013711
20-07-14,Baraki,,,,,,,,,,
20-07-15,Baraki,,,,,,,,,,
20-07-16,Baraki,0.051712443424228996,0.1115371775438058,0.04736724500188088,0.030523870946711457,0.16077476880764874,0.12280662645851494,0.22915308851684557,0.10445523311120329,0.039361711113264045,4.601104613385313
20-07-17,Baraki,,,,,,,,,,
20-07-18,Baraki,0.051842671068297104,0.06199603358418989,0.04256035154477989,0.03138521302714443,0.19016938115100346,0.08821660814535492,0.3201030670150596,0.0924427087140628,0.041583525656319106,5.001875906344022
20-07-19,Baraki,,,,,,,,,,
20-07-20,Baraki,,,,,,,,,,
20-07-21,Baraki,0.05445049136793728,0.09994402096584402,0.04615827985969409,0.03188097555398263,0.17844291264617096,0.12411470046564377,0.21341904595799027,0.1131499328408102,0.040233877485158484,4.704255136741631
20-07-22,Baraki,,,,,,,,,,
20-07-23,Baraki,0.06037283625142574,0.05095463788248853,0.04179320747410458,0.034859192795198016,0.1457719918350785,0.08645917660972975,0.3530560319725744,0.11318542516923463,0.04273017963033774,5.242929503739723
20-07-24,Baraki,,,,,,,,,,
20-07-25,Baraki,,,,,,,,,,
20-07-26,Baraki,0.05400887019239769,0.11446821343406233,0.04636716696771205,0.03175119585300484,0.16629141392433325,0.12588881200743918,0.21588698564523787,0.10372262534847705,0.039964557986227604,4.5602171597429795
20-07-27,Baraki,,,,,,,,,,
20-07-28,Baraki,0.051543265968090744,0.06250907754600211,0.04078479802064279,0.0327550782154704,0.20068349943546757,0.09212218419428285,0.2998219932851381,0.09858019811659285,0.04284661052476795,4.988575327877752
20-07-29,Baraki,,,,,,,,,,
20-07-30,Baraki,,,,,,,,,,
20-07-31,Baraki,0.04771534879748128,0.10526648905441736,0.04552355044542671,0.03687302604774936,0.17902111908732854,0.13335367195290385,0.1797107466217805,0.13444367760779224,0.04420265010728486,4.642987181868847
20-08-01,Baraki,,,,,,,,,,
20-08-02,Baraki,0.05490661096819761,0.05996209743135325,0.03912733098975835,0.034368025922476286,0.17180948043782218,0.10273527640201055,0.29221314425102185,0.1280297603905611,0.04255827667936027,5.197658178594804
20-08-03,Baraki,,,,,,,,,,
20-08-04,Baraki,,,,,,,,,,
20-08-05,Baraki,0.057531907935515436,0.11555687077999736,0.04822946942952397,0.030016945086605296,0.16723443880461245,0.1255411270123957,0.21036372185404062,0.10464179476135539,0.03783613895725991,4.411641377349773
20-08-06,Baraki,,,,,,,,,,
20-08-07,Baraki,0.05075231140929815,0.061320308164332885,0.045700531776409495,0.031065248141646743,0.19284610315484324,0.09144367241374517,0.3095566464333245,0.09437695401452996,0.04083285786108242,4.983173312306415
20-08-08,Baraki,,,,,,,,,,
20-08-09,Baraki,,,,,,,,,,
20-08-10,Baraki,0.057325772637509764,0.10513841143351302,0.04696186958715817,0.031332786372030255,0.18152543508478797,0.12467389356457713,0.20077615396024312,0.11238337901972298,0.03906630241619036,4.493320848938823
20-08-11,Baraki,,,,,,,,,,
20-08-12,Baraki,0.05603810653596651,0.059368211954522056,0.03865105130448318,0.03465158572690204,0.15697801705824954,0.1050098368266976,0.30112021611148393,0.13387978911065984,0.042054579430593056,5.26836069023569
20-08-13,Baraki,,,,,,,,,,
20-08-14,Baraki,,,,,,,,,,
20-08-15,Baraki,0.06188193679955291,0.11384551125920343,0.04068936825235214,0.03893657787405426,0.14644164902297663,0.1384154461226592,0.1993827291002375,0.12421469454435098,0.040716402910992,4.395306596919499
20-08-16,Baraki,,,,,,,,,,
20-08-17,Baraki,0.05452627728343533,0.06392000626365876,0.040506763229534504,0.03216300139629845,0.19113513160577048,0.09592055256800733,0.302641609866299,0.09988472881164526,0.04029198735513514,5.051987640966987
20-08-18,Baraki,,,,,,,,,,
20-08-19,Baraki,,,,,,,,,,
20-08-20,Baraki,0.06397876900890197,0.06872578295060287,0.03597744412860569,0.04198332483825161,0.15345146153500144,0.16618546217459515,0.11819171201953836,0.23886766354567915,0.04526491030242356,5.223444053962134
20-08-21,Baraki,,,,,,,,,,
20-08-22,Baraki,0.05459143506849677,0.06560157866828853,0.040682921439755715,0.03430459059380863,0.1683634365214918,0.10385748496284365,0.29994705173866093,0.11320842882335093,0.04096343011328967,5.112561006405996
20-08-23,Baraki,,,,,,,,,,
20-08-24,Baraki,,,,,,,,,,
20-08-25,Baraki,0.0615788287805906,0.12201950531605657,0.04652048172908482,0.031038332786674682,0.15321223818899393,0.1345438639429335,0.20108423988899835,0.10963356147678605,0.03693975213286369,4.460254968128982
20-08-26,Baraki,,,,,,,,,,
20-08-27,Baraki,0.05426682341247733,0.06410887889143793,0.04007111915580947,0.032454699922808396,0.1831182475209024,0.09043084133003115,0.3291613917388461,0.08717207455499779,0.04061357538514862,5.089649969093529
20-08-28,Baraki,,,,,,,,,,
20-08-29,Baraki,,,,,,,,,,
20-08-30,Baraki,,,,,,,,,,
20-08-31,Baraki,,,,,,,,,,
20-09-01,Baraki,0.05382560106640706,0.06669839829082833,0.04560583067137028,0.03319043476021972,0.18009417197172067,0.0972945208971531,0.31112436042343194,0.09045127338766283,0.03938932812477034,5.012363621371182
20-09-02,Baraki,,,,,,,,,,
20-09-03,Baraki,,,,,,,,,,
20-09-04,Baraki,0.06246412252193461,0.12254716911461,0.04982691249737535,0.030702523825910055,0.14772041544525075,0.1279311692836969,0.21477778351464277,0.10315619961810649,0.03572289588401588,4.397035151424398
20-09-05,Baraki,,,,,,,,,,
20-09-06,Baraki,0.06357691072717425,0.0554165716769093,0.040930136925269686,0.032408866684398394,0.1354471891478325,0.07616600883831114,0.41570627333820875,0.06899703481778627,0.03852469543473926,5.235347698188717
20-09-07,Baraki,,,,,,,,,,
20-09-08,Baraki,,,,,,,,,,
20-09-09,Baraki,0.1027598746090308,0.06631889937037937,0.03820905390474312,0.07018346311165496,0.056684680761929916,0.11342565126900819,0.17120360142800561,0.2586988027533833,0.058148639525293186,6.684807256235828
20-09-10,Baraki,,,,,,,,,,
20-09-11,Baraki,0.07118708107464655,0.06920177129502783,0.04516376558754711,0.03867762370293607,0.10538086815623121,0.12570393877428554,0.2852881839442581,0.14300263657008108,0.04709370638900679,5.142252029650549
20-09-12,Baraki,,,,,,,,,,
20-09-13,Baraki,,,,,,,,,,
20-09-14,Baraki,0.061831880566736976,0.127593886191783,0.049420586118795594,0.03126230680456303,0.12959441029185959,0.13528505050904455,0.2136292785175451,0.10823388848723708,0.035775287492529353,4.556922435362801
20-09-15,Baraki,,,,,,,,,,
20-09-16,Baraki,0.05926603481387775,0.07495641908369922,0.04039252204794125,0.03556161604825336,0.158868260959045,0.08935528559083858,0.33729330203751523,0.08134991203824246,0.04125210221527925,5.060189551477296
20-09-17,Baraki,,,,,,,,,,
20-09-18,Baraki,,,,,,,,,,
20-09-19,Baraki,0.06582030988966507,0.11514298551336692,0.04538137136268454,0.041015347862075814,0.12796616322173418,0.13762078741941491,0.22128566184973972,0.10951574280707493,0.03981261275681021,4.719674053953945
20-09-20,Baraki,,,,,,,,,,
20-09-21,Baraki,,,,,,,,,,
20-09-22,Baraki,,,,,,,,,,
20-09-23,Baraki,,,,,,,,,,
20-09-24,Baraki,0.0837549471393418,0.07095005822946826,0.043403347747512984,0.04240159150216674,0.1383049558185079,0.09898750661244503,0.25433422952306617,0.15824849620329287,0.04007852160969059,5.268593955321945
20-09-25,Baraki,,,,,,,,,,
20-09-26,Baraki,0.17296740195788296,0.06226260939108848,0.05040901695502562,0.03648086627367564,0.16195075632299755,0.06608578100809402,0.2639739370946703,0.05471835018642786,0.04434840962411842,4.013500931098696
20-09-27,Baraki,,,,,,,,,,
20-09-28,Baraki,,,,,,,,,,
20-09-29,Baraki,0.0642245116246373,0.13385222327979307,0.05211019756012654,0.0336125411093759,0.13576191083596226,0.1337330682454945,0.2011887850364972,0.10249304719478895,0.03608080629865007,4.432347266881027
20-09-30,Baraki,,,,,,,,,,
20-10-01,Baraki,0.04444771085166699,0.09694583073660769,0.051445618867837585,0.03602288456771628,0.23987526784551524,0.10744340046536417,0.20408160064941946,0.07974495618301922,0.0424891008292105,4.670706710631847
20-10-02,Baraki,,,,,,,,,,
20-10-03,Baraki,,,,,,,,,,
20-10-04,Baraki,,,,,,,,,,
20-10-05,Baraki,,,,,,,,,,
20-10-06,Baraki,0.08205643097311592,0.0738231689858188,0.045862827184954214,0.03418395807746678,0.13259713522508942,0.06892497959009639,0.3872582711379609,0.0533512249451102,0.0370969368443255,4.907136806437948
20-10-07,Baraki,,,,,,,,,,
20-10-08,Baraki,,,,,,,,,,
20-10-09,Baraki,0.06594259466295328,0.1424667666720734,0.05095234814380649,0.03492677684089325,0.12892268637662535,0.12415340714229142,0.21342492357400328,0.09120516181144271,0.03679909161189066,4.496540317953216
20-10-10,Baraki,,,,,,,,,,
20-10-11,Baraki,0.06096475947358529,0.08091574747377724,0.049185157810374684,0.04052187208345496,0.1685354416825783,0.10669836734756707,0.24387576874291333,0.11657036713879869,0.046911761443539236,5.0609295330325335
20-10-12,Baraki,,,,,,,,,,
20-10-13,Baraki,,,,,,,,,,
20-10-14,Baraki,0.09386607104521028,0.09076294966761371,0.04926795587269771,0.03550795112566204,0.10162545799727075,0.10090820588142492,0.33275543994393475,0.05855656978040064,0.03671449109583963,5.1568093385214
20-10-15,Baraki,,,,,,,,,,
20-10-16,Baraki,0.058195640275121585,0.09388235580118275,0.052797812148850425,0.03452602118121496,0.14084284845098793,0.08208051802381917,0.34429633895819356,0.0642864485483641,0.036195204870912406,5.025827271235575
20-10-17,Baraki,,,,,,,,,,
20-10-18,Baraki,,,,,,,,,,
20-10-19,Baraki,0.06485657118173106,0.15218642460171833,0.053650204109515216,0.033470985491903416,0.1324324941266428,0.12160856366730441,0.19801814481496097,0.09523466640483702,0.03597890285234474,4.349592674880495
20-10-20,Baraki,,,,,,,,,,
20-10-21,Baraki,,,,,,,,,,
20-10-22,Baraki,,,,,,,,,,
20-10-23,Baraki,,,,,,,,,,
20-10-24,Baraki,0.06683491725216412,0.1515634397487284,0.050022582568129206,0.034434565770271174,0.11462779912716288,0.11134244031450463,0.23852809087216115,0.08522121536348287,0.03602740090161659,4.469429969370299
20-10-25,Baraki,,,,,,,,,,
20-10-26,Baraki,,,,,,,,,,
20-10-27,Baraki,,,,,,,,,,
20-10-28,Baraki,,,,,,,,,,
20-10-29,Baraki,0.06578608044411152,0.15934394594101356,0.052724070667861334,0.03501519302662696,0.11702729186159494,0.11726189117728672,0.222518172557054,0.08109648338541103,0.03633777457459484,4.409399095985109
20-10-30,Baraki,,,,,,,,,,
20-10-31,Baraki,0.056869982647942276,0.09324837874574424,0.0556957475481705,0.03441598161377747,0.1524681654047466,0.07544040841025909,0.34192951538627453,0.06013063843225395,0.036995227741708124,4.98563160634312
20-11-01,Baraki,,,,,,,,,,
20-11-02,Baraki,,,,,,,,,,
20-11-03,Baraki,0.06819278928619125,0.15602170625330344,0.0503248767277533,0.03602668117713808,0.11395445254427411,0.11186194390257084,0.2350130469357475,0.08204954572065835,0.036400767585517683,4.426316618121702
20-11-04,Baraki,,,,,,,,,,
20-11-05,Baraki,,,,,,,,,,
20-11-06,Baraki,,,,,,,,,,
20-11-07,Baraki,,,,,,,,,,
20-11-08,Baraki,0.06294703721749273,0.12627745406762103,0.04325957169100524,0.042892585283287515,0.12435345124142688,0.143990375471222,0.18100438600984342,0.12906791500398423,0.04254945752168058,4.4235596120935545
20-11-09,Baraki,,,,,,,,,,
20-11-10,Baraki,,,,,,,,,,
20-11-11,Baraki,,,,,,,,,,
20-11-12,Baraki,,,,,,,,,,
20-11-13,Baraki,,,,,,,,,,
20-11-14,Baraki,,,,,,,,,,
20-11-15,Baraki,0.09373866074885803,0.10462661244942881,0.0495941245972947,0.04082677932815508,0.16012089001457686,0.0882234741548702,0.2628615097868679,0.07701498012276675,0.03944975593889593,4.4789003222118255
20-11-16,Baraki,,,,,,,,,,
20-11-17,Baraki,,,,,,,,,,
20-11-18,Baraki,0.093450368863087,0.12500760727608826,0.049483203995943706,0.04048593023838401,0.09433592959979448,0.13466652946168134,0.20844462712371145,0.09933879968515968,0.04534873250026067,4.489508655359328
20-11-19,Baraki,,,,,,,,,,
20-11-20,Baraki,,,,,,,,,,
20-11-21,Baraki,,,,,,,,,,
20-11-22,Baraki,,,,,,,,,,
20-11-23,Baraki,0.06933018585958922,0.1428956426511799,0.0608527402781087,0.0395827592469911,0.12463327186885412,0.11329840271681446,0.22775552807408025,0.08010987659354245,0.038096103825876054,4.432442441824576
20-11-24,Baraki,,,,,,,,,,
20-11-25,Baraki,0.05702813818043296,0.1073223194925746,0.05560574326916389,0.03538740466627132,0.14255638669762066,0.070541657021142,0.34763805750634436,0.054883837125278896,0.03517974637904799,4.83008652988863
20-11-26,Baraki,,,,,,,,,,
20-11-27,Baraki,,,,,,,,,,
20-11-28,Baraki,,,,,,,,,,
20-11-29,Baraki,,,,,,,,,,
20-11-30,Baraki,0.07015905076363885,0.13530458757155914,0.0639752517328659,0.042871384808244935,0.11933852020638942,0.07077712170159,0.31459844683570815,0.051120970940012625,0.034425544277279015,4.579098580506726
20-12-01,Baraki,,,,,,,,,,
20-12-02,Baraki,,,,,,,,,,
20-12-03,Baraki,0.07512751314081485,0.2061965156473197,0.0663833541367385,0.0431293283561194,0.0899549084676711,0.10554923617664813,0.2017923094682677,0.06529210497668414,0.03732753715619659,3.731545284285662
20-12-04,Baraki,,,,,,,,,,
20-12-05,Baraki,,,,,,,,,,
20-12-06,Baraki,,,,,,,,,,
20-12-07,Baraki,,,,,,,,,,
20-12-08,Baraki,,,,,,,,,,
20-12-09,Baraki,,,,,,,,,,
20-12-10,Baraki,,,,,,,,,,
20-12-11,Baraki,,,,,,,,,,
20-12-12,Baraki,,,,,,,,,,
20-12-13,Baraki,0.2033039202686689,0.10814852315021341,0.04944018795742105,0.042041128383061746,0.09851042331823784,0.059298167193796526,0.1702874857574688,0.05970883424323313,0.05821045130729686,2.733173076923077
20-12-14,Baraki,,,,,,,,,,
20-12-15,Baraki,,,,,,,,,,
20-12-16,Baraki,,,,,,,,,,
20-12-17,Baraki,,,,,,,,,,
20-12-18,Baraki,,,,,,,,,,
20-12-19,Baraki,,,,,,,,,,
20-12-20,Baraki,,,,,,,,,,
20-12-21,Baraki,,,,,,,,,,
20-12-22,Baraki,,,,,,,,,,
20-12-23,Baraki,0.07052556337378976,0.19732686421046272,0.07242938031345987,0.03951492988554058,0.1074769440035179,0.08175973762203417,0.22242283989364858,0.05564147380637101,0.036947110062436686,3.8116309753374584
20-12-24,Baraki,,,,,,,,,,
20-12-25,Baraki,0.0595891392121098,0.1014742868179504,0.06908951069751715,0.038945559606412335,0.180488847710337,0.051600857007192136,0.31689301354360305,0.050161148993852205,0.036629364410141974,4.7452118418720115
20-12-26,Baraki,,,,,,,,,,
20-12-27,Baraki,,,,,,,,,,
20-12-28,Baraki,0.06740515743363705,0.18461955262037685,0.06890186402572765,0.03782930135296446,0.13581767714885531,0.0698079885631263,0.2339001975962864,0.050805650197224834,0.043354473925798005,3.882646951632217
20-12-29,Baraki,,,,,,,,,,
20-12-30,Baraki,0.0736344585989329,0.0823554984976915,0.06966590033928714,0.039467240476341224,0.11121697437279447,0.046927472853038395,0.4240396496606043,0.04621032943987673,0.03611740267496382,5.072524029045764
20-12-31,Baraki,,,,,,,,,,
21-01-01,Baraki,,,,,,,,,,
21-01-02,Baraki,,,,,,,,,,
21-01-03,Baraki,,,,,,,,,,
21-01-04,Baraki,0.06206895001557367,0.10791342824354802,0.07707892723596314,0.03852165511468422,0.16314700372482538,0.05161444243440602,0.3251562574722475,0.04371943078657519,0.03515215349486582,4.699696465289338
21-01-05,Baraki,,,,,,,,,,
21-01-06,Baraki,,,,,,,,,,
21-01-07,Baraki,,,,,,,,,,
21-01-08,Baraki,,,,,,,,,,
21-01-09,Baraki,0.07193615464797429,0.06320547622486894,0.07246293614079767,0.04140544660693439,0.18057397623334612,0.04472270060966383,0.36483543510673433,0.044893935197604484,0.0349491939416527,5.090720357240785
21-01-10,Baraki,,,,,,,,,,
21-01-11,Baraki,,,,,,,,,,
21-01-12,Baraki,,,,,,,,,,
21-01-13,Baraki,,,,,,,,,,
21-01-14,Baraki,0.06401593670765707,0.11809743567672798,0.0719179075964299,0.04074231110722849,0.15511277891115557,0.049731857653249625,0.32712655753844805,0.04700856900055181,0.03619912926819551,4.567216888117657
21-01-15,Baraki,,,,,,,,,,
21-01-16,Baraki,,,,,,,,,,
21-01-17,Baraki,0.06751291987428719,0.2053829978104707,0.07578631862376033,0.03832213807349362,0.1101210961380685,0.08036979192922132,0.21547198045715932,0.0543262899265351,0.03651177696629384,3.54014180333739
21-01-18,Baraki,,,,,,,,,,
21-01-19,Baraki,0.05958424416168836,0.11347730922906667,0.07945240902214368,0.03903355196333503,0.16445466041887533,0.0536458983274478,0.3122454609645725,0.045212837825956385,0.03594030444690379,4.553248249075471
21-01-20,Baraki,,,,,,,,,,
21-01-21,Baraki,,,,,,,,,,
